unit_id,timestamp,period,sensor,value,fail,severity,rules
U0194,2008-08-11 11:35:00,train,sensor_103,-0.0046,0,warning,"rule3, rule4"
U0194,2008-08-11 11:35:00,train,sensor_510,157.377,0,warning,rule4
U0195,2008-08-11 12:38:00,train,sensor_028,64.7333,0,warning,rule4
U0195,2008-08-11 12:38:00,train,sensor_079,0.0097,0,warning,rule4
U0195,2008-08-11 12:38:00,train,sensor_103,-0.004,0,warning,"rule3, rule4"
U0195,2008-08-11 12:38:00,train,sensor_510,160.4938,0,warning,rule4
U0196,2008-08-12 04:23:00,train,sensor_028,66.5444,0,warning,rule4
U0196,2008-08-12 04:23:00,train,sensor_059,9.2527,0,warning,rule4
U0196,2008-08-12 04:23:00,train,sensor_079,0.0128,0,warning,rule4
U0196,2008-08-12 04:23:00,train,sensor_103,-0.006,0,warning,"rule3, rule4"
U0196,2008-08-12 04:23:00,train,sensor_510,95.5975,0,warning,"rule3, rule4"
U0197,2008-08-12 06:16:00,train,sensor_021,-2668.5,0,alarm,rule2
U0197,2008-08-12 06:16:00,train,sensor_028,64.7889,0,warning,rule4
U0197,2008-08-12 06:16:00,train,sensor_103,-0.0084,0,warning,"rule3, rule4"
U0197,2008-08-12 06:16:00,train,sensor_163,0.935,0,alarm,rule2
U0197,2008-08-12 06:16:00,train,sensor_430,213.753,0,alarm,rule2
U0197,2008-08-12 06:16:00,train,sensor_431,236.3075,0,alarm,rule2
U0197,2008-08-12 06:16:00,train,sensor_510,33.383,0,warning,rule3
U0198,2008-08-12 10:54:00,train,sensor_021,-6377.0,0,alarm,rule2
U0198,2008-08-12 10:54:00,train,sensor_028,64.9,0,warning,rule4
U0198,2008-08-12 10:54:00,train,sensor_059,-9.4964,0,alarm,rule2
U0198,2008-08-12 10:54:00,train,sensor_103,-0.0032,0,warning,"rule3, rule4"
U0198,2008-08-12 10:54:00,train,sensor_163,0.119,0,alarm,rule2
U0198,2008-08-12 10:54:00,train,sensor_430,5.8648,0,alarm,rule2
U0198,2008-08-12 10:54:00,train,sensor_431,19.642,0,alarm,rule2
U0198,2008-08-12 10:54:00,train,sensor_510,86.8217,0,warning,rule3
U0199,2008-08-12 11:29:00,train,sensor_028,65.4444,0,warning,"rule3, rule4"
U0199,2008-08-12 11:29:00,train,sensor_059,-7.9627,0,alarm,rule2
U0199,2008-08-12 11:29:00,train,sensor_103,-0.0057,0,warning,"rule3, rule4"
U0199,2008-08-12 11:29:00,train,sensor_510,124.5614,0,warning,rule3
U0200,2008-08-12 12:04:00,train,sensor_028,62.8778,0,warning,"rule3, rule4"
U0200,2008-08-12 12:04:00,train,sensor_103,-0.0054,0,warning,"rule3, rule4"
U0200,2008-08-12 12:04:00,train,sensor_510,150.8046,0,warning,rule3
U0201,2008-08-13 02:48:00,train,sensor_028,67.7333,0,warning,"rule3, rule4"
U0201,2008-08-13 02:48:00,train,sensor_103,-0.0058,0,warning,"rule3, rule4"
U0202,2008-08-15 03:26:00,train,sensor_028,63.9889,0,warning,"rule3, rule4"
U0202,2008-08-15 03:26:00,train,sensor_103,-0.0039,0,warning,"rule3, rule4"
U0202,2008-08-15 03:26:00,train,sensor_510,167.2026,0,warning,rule3
U0203,2008-08-15 04:14:00,train,sensor_028,62.6778,0,warning,"rule3, rule4"
U0203,2008-08-15 04:14:00,train,sensor_103,-0.0072,0,warning,"rule3, rule4"
U0204,2008-08-15 05:13:00,train,sensor_103,-0.0065,0,warning,rule4
U0204,2008-08-15 05:13:00,train,sensor_129,0.1892,0,warning,rule4
U0205,2008-08-15 09:38:00,train,sensor_103,-0.0055,0,warning,rule4
U0206,2008-08-15 10:14:00,train,sensor_103,-0.0051,0,warning,rule4
U0207,2008-08-15 11:42:00,train,sensor_103,-0.0047,0,warning,rule4
U0208,2008-08-15 18:19:00,train,sensor_103,-0.0075,0,warning,rule4
U0209,2008-08-15 19:19:00,train,sensor_103,-0.0035,0,warning,"rule3, rule4"
U0210,2008-08-15 20:00:00,train,sensor_103,-0.0067,0,warning,rule4
U0210,2008-08-15 20:00:00,train,sensor_510,81.6327,0,warning,rule3
U0211,2008-08-15 20:03:00,train,sensor_103,-0.0039,0,warning,rule4
U0211,2008-08-15 20:03:00,train,sensor_510,125.2396,0,warning,"rule3, rule4"
U0212,2008-08-15 23:31:00,train,sensor_103,-0.0053,0,warning,rule4
U0212,2008-08-15 23:31:00,train,sensor_510,90.9953,0,warning,"rule3, rule4"
U0213,2008-08-16 02:21:00,train,sensor_103,-0.0052,0,warning,"rule3, rule4"
U0213,2008-08-16 02:21:00,train,sensor_510,65.3846,0,warning,"rule3, rule4"
U0214,2008-08-16 05:47:00,train,sensor_059,11.4855,0,warning,rule3
U0214,2008-08-16 05:47:00,train,sensor_103,-0.0067,0,warning,rule4
U0214,2008-08-16 05:47:00,train,sensor_510,62.3377,0,warning,rule4
U0215,2008-08-16 06:52:00,train,sensor_059,28.3127,0,alarm,"rule2, rule3"
U0215,2008-08-16 06:52:00,train,sensor_103,-0.0037,0,warning,"rule3, rule4"
U0215,2008-08-16 06:52:00,train,sensor_129,0.5677,0,warning,rule4
U0215,2008-08-16 06:52:00,train,sensor_510,175.3425,0,warning,rule4
U0216,2008-08-16 07:33:00,train,sensor_059,13.7255,0,warning,rule3
U0216,2008-08-16 07:33:00,train,sensor_103,-0.0056,0,warning,"rule3, rule4"
U0216,2008-08-16 07:33:00,train,sensor_129,0.5677,0,warning,rule4
U0216,2008-08-16 07:33:00,train,sensor_510,92.6503,0,warning,rule4
U0217,2008-08-16 08:39:00,train,sensor_059,18.8673,0,warning,"rule3, rule4"
U0217,2008-08-16 08:39:00,train,sensor_103,-0.0066,0,warning,rule4
U0217,2008-08-16 08:39:00,train,sensor_129,0.5677,0,warning,"rule3, rule4"
U0218,2008-08-16 08:41:00,train,sensor_059,5.5782,0,warning,"rule3, rule4"
U0218,2008-08-16 08:41:00,train,sensor_103,-0.0048,0,warning,rule4
U0218,2008-08-16 08:41:00,train,sensor_129,0.5677,0,warning,"rule3, rule4"
U0219,2008-08-16 09:44:00,train,sensor_059,25.5282,1,warning,"rule3, rule4"
U0219,2008-08-16 09:44:00,train,sensor_103,-0.0067,1,warning,rule4
U0219,2008-08-16 09:44:00,train,sensor_129,0.0,1,warning,"rule3, rule4"
U0220,2008-08-16 13:51:00,train,sensor_059,5.9945,0,warning,rule4
U0220,2008-08-16 13:51:00,train,sensor_103,-0.0002,0,warning,rule4
U0220,2008-08-16 13:51:00,train,sensor_129,1.608,0,warning,"rule3, rule4"
U0220,2008-08-16 13:51:00,train,sensor_510,0.0,0,alarm,rule1
U0221,2008-08-16 14:30:00,train,sensor_059,2.7764,0,warning,rule4
U0221,2008-08-16 14:30:00,train,sensor_103,-0.0007,0,alarm,"rule2, rule4"
U0221,2008-08-16 14:30:00,train,sensor_129,1.608,0,alarm,"rule2, rule3, rule4"
U0221,2008-08-16 14:30:00,train,sensor_510,0.0,0,alarm,"rule1, rule2"
U0222,2008-08-16 15:16:00,train,sensor_059,2.6173,0,warning,rule4
U0222,2008-08-16 15:16:00,train,sensor_103,-0.0054,0,alarm,"rule2, rule3, rule4"
U0222,2008-08-16 15:16:00,train,sensor_129,1.608,0,alarm,"rule2, rule3, rule4"
U0222,2008-08-16 15:16:00,train,sensor_430,7.3164,0,warning,rule4
U0222,2008-08-16 15:16:00,train,sensor_510,68.8372,0,alarm,rule2
U0223,2008-08-16 15:19:00,train,sensor_059,20.8336,1,warning,rule4
U0223,2008-08-16 15:19:00,train,sensor_103,-0.0048,1,warning,"rule3, rule4"
U0223,2008-08-16 15:19:00,train,sensor_129,0.5677,1,alarm,"rule2, rule3, rule4"
U0224,2008-08-16 23:48:00,train,sensor_059,27.3,0,warning,rule4
U0224,2008-08-16 23:48:00,train,sensor_103,-0.0059,0,warning,"rule3, rule4"
U0224,2008-08-16 23:48:00,train,sensor_129,0.7569,0,warning,"rule3, rule4"
U0225,2008-08-17 00:52:00,train,sensor_059,5.4191,0,warning,rule4
U0225,2008-08-17 00:52:00,train,sensor_103,-0.0092,0,warning,"rule3, rule4"
U0225,2008-08-17 00:52:00,train,sensor_129,0.7569,0,warning,"rule3, rule4"
U0226,2008-08-17 01:53:00,train,sensor_059,5.9136,0,warning,rule4
U0226,2008-08-17 01:53:00,train,sensor_103,-0.0087,0,warning,rule4
U0226,2008-08-17 01:53:00,train,sensor_129,0.7569,0,warning,"rule3, rule4"
U0227,2008-08-17 03:17:00,train,sensor_059,5.3782,0,warning,rule4
U0227,2008-08-17 03:17:00,train,sensor_103,-0.0095,0,warning,rule4
U0227,2008-08-17 03:17:00,train,sensor_129,0.7569,0,warning,"rule3, rule4"
U0228,2008-08-17 03:18:00,train,sensor_103,-0.0086,0,warning,rule4
U0228,2008-08-17 03:18:00,train,sensor_129,0.7569,0,warning,"rule3, rule4"
U0229,2008-08-17 03:46:00,train,sensor_103,-0.0049,0,warning,rule4
U0229,2008-08-17 03:46:00,train,sensor_129,0.0,0,warning,"rule3, rule4"
U0230,2008-08-17 04:19:00,train,sensor_103,-0.0067,0,warning,rule4
U0230,2008-08-17 04:19:00,train,sensor_129,0.0,0,warning,rule4
U0231,2008-08-17 05:21:00,train,sensor_103,-0.0067,0,warning,rule4
U0231,2008-08-17 05:21:00,train,sensor_129,0.7569,0,warning,rule4
U0232,2008-08-17 12:16:00,train,sensor_103,-0.0091,1,warning,rule4
U0232,2008-08-17 12:16:00,train,sensor_129,0.7569,1,warning,rule4
U0233,2008-08-17 13:34:00,train,sensor_103,-0.0055,0,warning,rule4
U0233,2008-08-17 13:34:00,train,sensor_129,0.0,0,warning,rule4
U0234,2008-08-17 14:21:00,train,sensor_059,-10.2673,0,alarm,rule2
U0234,2008-08-17 14:21:00,train,sensor_103,-0.0052,0,warning,rule4
U0234,2008-08-17 14:21:00,train,sensor_129,0.0,0,warning,rule4
U0235,2008-08-17 15:25:00,train,sensor_059,1.1591,0,alarm,rule2
U0235,2008-08-17 15:25:00,train,sensor_103,-0.0099,0,warning,rule4
U0236,2008-08-17 21:26:00,train,sensor_028,62.9889,1,warning,rule3
U0236,2008-08-17 21:26:00,train,sensor_059,-11.8245,1,alarm,rule2
U0236,2008-08-17 21:26:00,train,sensor_103,-0.0083,1,warning,rule4
U0237,2008-08-17 22:03:00,train,sensor_103,-0.0042,1,warning,rule4
U0238,2008-08-17 22:21:00,train,sensor_028,65.8222,0,warning,rule4
U0238,2008-08-17 22:21:00,train,sensor_103,-0.0061,0,warning,rule4
U0238,2008-08-17 22:21:00,train,sensor_510,73.6196,0,warning,rule4
U0239,2008-08-17 23:04:00,train,sensor_028,66.8556,1,warning,rule4
U0239,2008-08-17 23:04:00,train,sensor_103,-0.0035,1,warning,rule4
U0239,2008-08-17 23:04:00,train,sensor_510,129.4964,1,warning,rule4
U0240,2008-08-17 23:20:00,train,sensor_028,63.4889,0,warning,rule4
U0240,2008-08-17 23:20:00,train,sensor_510,56.1743,0,warning,rule4
U0241,2008-08-17 23:55:00,train,sensor_028,67.7111,1,warning,rule4
U0241,2008-08-17 23:55:00,train,sensor_103,-0.0013,1,warning,rule3
U0241,2008-08-17 23:55:00,train,sensor_510,400.0,1,warning,rule4
U0242,2008-08-18 00:02:00,train,sensor_028,65.6778,1,warning,rule4
U0242,2008-08-18 00:02:00,train,sensor_103,-0.0042,1,warning,rule3
U0242,2008-08-18 00:02:00,train,sensor_510,149.1124,1,warning,rule4
U0243,2008-08-18 00:20:00,train,sensor_510,60.1073,0,warning,rule4
U0244,2008-08-18 01:23:00,train,sensor_163,0.096,1,warning,rule4
U0246,2008-08-18 04:12:00,train,sensor_079,0.0184,0,warning,rule4
U0248,2008-08-18 05:03:00,train,sensor_103,-0.0034,0,warning,rule4
U0249,2008-08-18 05:25:00,train,sensor_059,18.0545,0,warning,"rule3, rule4"
U0249,2008-08-18 05:25:00,train,sensor_103,-0.0013,0,warning,rule4
U0250,2008-08-18 06:07:00,train,sensor_059,20.7055,0,warning,"rule3, rule4"
U0250,2008-08-18 06:07:00,train,sensor_103,-0.0097,0,warning,rule4
U0251,2008-08-18 06:11:00,train,sensor_059,1.1273,0,warning,rule3
U0251,2008-08-18 06:11:00,train,sensor_103,-0.0088,0,warning,rule4
U0252,2008-08-18 06:26:00,train,sensor_059,16.4073,0,warning,rule3
U0252,2008-08-18 06:26:00,train,sensor_103,-0.0041,0,warning,rule4
U0253,2008-08-18 07:11:00,train,sensor_103,-0.0098,0,warning,rule4
U0253,2008-08-18 07:11:00,train,sensor_129,-0.5677,0,warning,rule4
U0254,2008-08-18 07:23:00,train,sensor_103,-0.0098,0,warning,rule4
U0254,2008-08-18 07:23:00,train,sensor_129,-0.5677,0,warning,rule4
U0255,2008-08-18 07:29:00,train,sensor_129,-0.2838,0,warning,rule4
U0256,2008-08-18 08:18:00,train,sensor_129,-0.5677,0,warning,rule4
U0257,2008-08-18 08:31:00,train,sensor_129,-0.5677,0,warning,rule4
U0258,2008-08-18 10:13:00,train,sensor_059,26.6136,0,warning,rule3
U0258,2008-08-18 10:13:00,train,sensor_129,-0.3784,0,warning,rule4
U0259,2008-08-18 11:04:00,train,sensor_129,-0.4258,0,warning,rule4
U0260,2008-08-18 12:00:00,train,sensor_129,-0.3784,0,warning,rule4
U0261,2008-08-18 12:06:00,train,sensor_129,-0.4258,0,warning,rule4
U0262,2008-08-18 12:22:00,train,sensor_129,-0.5677,0,warning,rule4
U0263,2008-08-18 12:49:00,train,sensor_129,-0.4258,0,warning,rule4
U0264,2008-08-18 13:07:00,train,sensor_129,-0.5677,0,warning,rule4
U0265,2008-08-18 14:01:00,train,sensor_129,-0.4258,0,warning,rule4
U0266,2008-08-18 14:04:00,train,sensor_059,20.7118,0,warning,rule3
U0266,2008-08-18 14:04:00,train,sensor_129,-0.3784,0,warning,rule4
U0267,2008-08-18 14:45:00,train,sensor_129,-0.3784,0,warning,rule4
U0268,2008-08-18 15:00:00,train,sensor_129,-0.9934,0,warning,rule4
U0268,2008-08-18 15:00:00,train,sensor_430,6.8726,0,warning,rule4
U0269,2008-08-18 15:26:00,train,sensor_059,14.0382,0,warning,rule3
U0269,2008-08-18 15:26:00,train,sensor_129,-0.3784,0,warning,rule4
U0269,2008-08-18 15:26:00,train,sensor_430,9.9982,0,warning,rule4
U0270,2008-08-18 15:30:00,train,sensor_059,28.4009,0,warning,rule3
U0270,2008-08-18 15:30:00,train,sensor_129,-0.5677,0,warning,rule4
U0271,2008-08-18 15:33:00,train,sensor_059,22.1827,0,warning,rule3
U0271,2008-08-18 15:33:00,train,sensor_129,-0.9934,0,warning,rule4
U0272,2008-08-18 15:41:00,train,sensor_059,9.1882,0,warning,rule3
U0272,2008-08-18 15:41:00,train,sensor_129,-0.3784,0,warning,rule4
U0273,2008-08-18 16:19:00,train,sensor_129,-0.9934,0,warning,rule4
U0274,2008-08-18 17:13:00,train,sensor_129,-0.9934,1,warning,rule4
U0275,2008-08-18 17:16:00,train,sensor_028,67.4222,0,warning,rule4
U0275,2008-08-18 17:16:00,train,sensor_059,2.5027,0,warning,rule4
U0275,2008-08-18 17:16:00,train,sensor_129,-0.9934,0,warning,rule4
U0276,2008-08-18 17:37:00,train,sensor_028,68.0444,0,warning,rule4
U0276,2008-08-18 17:37:00,train,sensor_059,87.0391,0,warning,rule4
U0276,2008-08-18 17:37:00,train,sensor_129,-0.3784,0,warning,rule4
U0277,2008-08-18 19:24:00,train,sensor_129,-0.3784,0,warning,rule4
U0278,2008-08-18 19:54:00,train,sensor_103,-0.0077,1,warning,rule4
U0278,2008-08-18 19:54:00,train,sensor_129,-0.9934,1,warning,rule4
U0280,2008-08-18 23:03:00,train,sensor_059,16.2418,0,warning,rule3
U0281,2008-08-18 23:47:00,train,sensor_059,10.3745,0,warning,rule3
U0282,2008-08-19 01:10:00,train,sensor_059,2.5045,0,warning,rule3
U0283,2008-08-19 03:59:00,train,sensor_059,24.14,1,warning,rule3
U0284,2008-08-19 04:58:00,train,sensor_059,23.7109,0,warning,rule3
U0285,2008-08-19 05:09:00,train,sensor_059,5.78,0,warning,rule4
U0286,2008-08-19 05:11:00,train,sensor_129,0.0,0,warning,rule4
U0287,2008-08-19 05:11:00,train,sensor_129,-0.0946,0,warning,rule4
U0288,2008-08-19 05:40:00,train,sensor_129,0.0,0,warning,rule4
U0289,2008-08-19 05:41:00,train,sensor_129,-0.0946,0,warning,rule4
U0290,2008-08-19 05:53:00,train,sensor_129,0.5204,0,warning,rule4
U0291,2008-08-19 05:54:00,train,sensor_059,17.7327,0,warning,rule3
U0291,2008-08-19 05:54:00,train,sensor_129,-0.0946,0,warning,rule4
U0292,2008-08-19 05:56:00,train,sensor_059,1.3718,1,warning,rule3
U0292,2008-08-19 05:56:00,train,sensor_129,0.4258,1,warning,rule4
U0293,2008-08-19 06:24:00,train,sensor_129,-0.0946,0,warning,rule4
U0295,2008-08-19 07:58:00,train,sensor_059,22.4382,1,warning,rule4
U0295,2008-08-19 07:58:00,train,sensor_103,-0.0086,1,warning,rule4
U0296,2008-08-19 08:01:00,train,sensor_059,14.9018,0,warning,rule4
U0296,2008-08-19 08:01:00,train,sensor_103,-0.0075,0,warning,rule4
U0297,2008-08-19 08:07:00,train,sensor_059,4.4391,0,warning,rule4
U0298,2008-08-19 08:33:00,train,sensor_079,-0.046,0,alarm,rule1
U0302,2008-08-19 11:11:00,train,sensor_129,1.419,0,alarm,rule2
U0303,2008-08-19 11:13:00,train,sensor_059,24.4791,0,warning,rule3
U0304,2008-08-19 11:13:00,train,sensor_059,20.7209,0,warning,rule3
U0303,2008-08-19 11:13:00,train,sensor_129,1.419,0,alarm,rule2
U0304,2008-08-19 11:13:00,train,sensor_129,1.419,0,alarm,"rule2, rule3"
U0305,2008-08-19 11:28:00,train,sensor_028,68.2,0,warning,rule4
U0305,2008-08-19 11:28:00,train,sensor_059,6.2045,0,warning,rule3
U0305,2008-08-19 11:28:00,train,sensor_129,1.419,0,alarm,"rule2, rule3"
U0306,2008-08-19 11:44:00,train,sensor_059,6.9082,0,warning,rule4
U0306,2008-08-19 11:44:00,train,sensor_129,1.419,0,alarm,"rule2, rule3"
U0307,2008-08-19 11:46:00,train,sensor_059,23.2655,0,warning,rule4
U0307,2008-08-19 11:46:00,train,sensor_129,1.419,0,alarm,"rule2, rule3"
U0308,2008-08-19 11:57:00,train,sensor_129,1.419,0,alarm,"rule2, rule3, rule4"
U0309,2008-08-19 11:58:00,train,sensor_103,-0.0094,0,warning,rule4
U0309,2008-08-19 11:58:00,train,sensor_129,1.419,0,alarm,"rule2, rule3, rule4"
U0310,2008-08-19 12:30:00,train,sensor_103,-0.0094,0,warning,rule4
U0310,2008-08-19 12:30:00,train,sensor_129,0.5204,0,alarm,"rule2, rule3, rule4"
U0311,2008-08-19 15:33:00,train,sensor_129,-0.5204,0,warning,rule3
U0312,2008-08-19 18:12:00,train,sensor_129,0.2838,0,warning,rule3
U0313,2008-08-19 18:12:00,train,sensor_129,0.8042,0,warning,rule3
U0314,2008-08-19 18:30:00,train,sensor_129,0.8042,0,warning,rule3
U0315,2008-08-19 18:30:00,train,sensor_129,0.8042,0,warning,rule3
U0316,2008-08-19 19:38:00,train,sensor_079,0.0504,0,warning,"rule3, rule4"
U0316,2008-08-19 19:38:00,train,sensor_129,0.8042,0,warning,rule3
U0317,2008-08-19 20:53:00,train,sensor_079,0.0219,0,warning,rule4
U0318,2008-08-20 00:05:00,train,sensor_129,0.0,0,warning,rule3
U0322,2008-08-20 02:27:00,train,sensor_059,19.1027,1,warning,rule4
U0323,2008-08-20 03:00:00,train,sensor_059,3.3055,0,warning,rule4
U0323,2008-08-20 03:00:00,train,sensor_079,0.0406,0,warning,rule3
U0324,2008-08-20 03:12:00,train,sensor_059,13.6809,1,warning,rule4
U0324,2008-08-20 03:12:00,train,sensor_079,0.0128,1,warning,rule3
U0324,2008-08-20 03:12:00,train,sensor_103,-0.0088,1,warning,rule4
U0325,2008-08-20 06:36:00,train,sensor_059,26.9136,0,warning,"rule3, rule4"
U0325,2008-08-20 06:36:00,train,sensor_103,-0.0089,0,warning,rule4
U0325,2008-08-20 06:36:00,train,sensor_129,0.5204,0,warning,rule3
U0326,2008-08-20 07:12:00,train,sensor_103,-0.0062,0,warning,rule4
U0326,2008-08-20 07:12:00,train,sensor_129,0.4258,0,warning,rule3
U0327,2008-08-20 08:40:00,train,sensor_103,-0.0081,1,warning,rule4
U0328,2008-08-20 09:17:00,train,sensor_079,0.0751,1,alarm,rule2
U0328,2008-08-20 09:17:00,train,sensor_129,0.5204,1,warning,rule3
U0329,2008-08-20 10:26:00,train,sensor_129,0.8042,0,warning,rule3
U0330,2008-08-20 16:08:00,train,sensor_079,0.0529,0,warning,rule3
U0330,2008-08-20 16:08:00,train,sensor_129,0.2838,0,warning,rule3
U0330,2008-08-20 16:08:00,train,sensor_431,18.0652,0,warning,rule4
U0331,2008-08-20 16:16:00,train,sensor_079,0.0569,0,warning,rule3
U0331,2008-08-20 16:16:00,train,sensor_431,24.5947,0,warning,rule4
U0332,2008-08-20 17:09:00,train,sensor_079,0.0461,0,warning,rule3
U0332,2008-08-20 17:09:00,train,sensor_431,21.0344,0,warning,rule4
U0333,2008-08-20 17:35:00,train,sensor_079,0.0314,0,warning,rule3
U0334,2008-08-20 17:36:00,train,sensor_079,0.0253,0,warning,rule3
U0341,2008-08-20 21:58:00,train,sensor_021,-6224.75,0,warning,rule4
U0341,2008-08-20 21:58:00,train,sensor_129,0.8042,0,warning,"rule3, rule4"
U0342,2008-08-20 22:13:00,train,sensor_129,0.0473,0,warning,"rule3, rule4"
U0343,2008-08-20 22:45:00,train,sensor_129,0.6623,0,warning,"rule3, rule4"
U0344,2008-08-20 23:18:00,train,sensor_129,0.2838,0,warning,"rule3, rule4"
U0345,2008-08-20 23:43:00,train,sensor_129,0.0,1,warning,rule4
U0346,2008-08-21 02:11:00,train,sensor_129,0.0,0,warning,rule4
U0354,2008-08-21 12:00:00,train,sensor_079,0.0464,0,warning,rule3
U0355,2008-08-21 12:31:00,train,sensor_129,0.2365,0,warning,rule4
U0357,2008-08-21 12:43:00,train,sensor_079,0.0214,0,warning,rule4
U0358,2008-08-21 12:52:00,train,sensor_028,59.8889,0,alarm,rule2
U0358,2008-08-21 12:52:00,train,sensor_079,0.0146,0,warning,rule4
U0359,2008-08-21 13:11:00,train,sensor_028,67.7,0,alarm,rule2
U0361,2008-08-21 13:29:00,train,sensor_129,0.8042,0,warning,rule3
U0364,2008-08-21 15:05:00,train,sensor_129,0.2365,0,warning,rule4
U0365,2008-08-21 15:06:00,train,sensor_129,0.7569,0,warning,rule4
U0366,2008-08-21 15:32:00,train,sensor_431,20.4066,0,warning,rule4
U0391,2008-08-22 00:44:00,train,sensor_079,0.0058,0,warning,rule4
U0391,2008-08-22 00:44:00,train,sensor_430,29.2418,0,warning,rule3
U0392,2008-08-22 00:47:00,train,sensor_079,0.0203,0,warning,rule4
U0392,2008-08-22 00:47:00,train,sensor_430,30.9354,0,warning,rule3
U0393,2008-08-22 01:04:00,train,sensor_079,0.0183,1,warning,rule4
U0394,2008-08-22 01:26:00,train,sensor_079,0.0107,0,warning,rule4
U0395,2008-08-22 01:27:00,train,sensor_079,0.0245,0,warning,rule4
U0396,2008-08-22 01:54:00,train,sensor_079,0.003,0,warning,rule4
U0397,2008-08-22 02:01:00,train,sensor_079,0.0177,0,warning,rule4
U0397,2008-08-22 02:01:00,train,sensor_430,5.5835,0,warning,rule3
U0398,2008-08-22 02:25:00,train,sensor_079,0.0272,0,warning,rule4
U0399,2008-08-22 02:52:00,train,sensor_079,0.0189,0,warning,rule4
U0400,2008-08-22 03:18:00,train,sensor_079,0.0213,0,warning,rule4
U0401,2008-08-22 03:58:00,train,sensor_079,0.0171,0,warning,rule4
U0402,2008-08-22 04:40:00,train,sensor_079,0.0087,0,warning,rule4
U0403,2008-08-22 04:57:00,train,sensor_079,0.0253,0,warning,rule4
U0404,2008-08-22 05:21:00,train,sensor_079,0.025,0,warning,rule4
U0404,2008-08-22 05:21:00,train,sensor_510,59.3577,0,warning,rule4
U0405,2008-08-22 05:31:00,train,sensor_028,67.7667,0,warning,rule4
U0405,2008-08-22 05:31:00,train,sensor_079,0.0393,0,warning,rule4
U0405,2008-08-22 05:31:00,train,sensor_510,86.9565,0,warning,rule4
U0406,2008-08-22 05:32:00,train,sensor_028,60.0667,0,warning,rule4
U0406,2008-08-22 05:32:00,train,sensor_079,0.0433,0,warning,rule4
U0407,2008-08-22 06:00:00,train,sensor_028,67.4889,1,warning,rule4
U0407,2008-08-22 06:00:00,train,sensor_079,0.0194,1,warning,rule4
U0408,2008-08-22 07:04:00,train,sensor_028,67.0889,0,warning,rule4
U0408,2008-08-22 07:04:00,train,sensor_430,4.3817,0,warning,rule3
U0409,2008-08-22 07:17:00,train,sensor_021,-6271.0,0,warning,rule4
U0409,2008-08-22 07:17:00,train,sensor_028,67.8889,0,warning,rule4
U0409,2008-08-22 07:17:00,train,sensor_430,5.1666,0,warning,rule3
U0410,2008-08-22 07:27:00,train,sensor_021,-6259.5,0,warning,rule4
U0411,2008-08-22 09:29:00,train,sensor_021,-6418.25,0,warning,rule4
U0417,2008-08-22 12:13:00,train,sensor_028,59.4,0,alarm,rule1
U0422,2008-08-22 15:25:00,train,sensor_059,-28.9882,0,alarm,rule1
U0432,2008-08-23 04:50:00,train,sensor_129,-0.9461,0,warning,rule4
U0433,2008-08-23 04:52:00,train,sensor_129,-0.8042,0,warning,rule4
U0434,2008-08-23 05:57:00,train,sensor_129,-0.8042,0,warning,rule4
U0435,2008-08-23 05:57:00,train,sensor_129,-0.8042,0,warning,rule4
U0436,2008-08-23 05:58:00,train,sensor_059,14.7345,0,warning,rule4
U0436,2008-08-23 05:58:00,train,sensor_129,-0.8042,0,warning,rule4
U0437,2008-08-23 05:58:00,train,sensor_129,-0.8042,0,warning,rule4
U0438,2008-08-23 09:24:00,train,sensor_079,0.0203,0,warning,rule4
U0439,2008-08-23 12:58:00,train,sensor_129,1.088,0,alarm,rule2
U0440,2008-08-23 13:02:00,train,sensor_129,1.088,0,alarm,rule2
U0441,2008-08-23 15:10:00,train,sensor_129,1.088,0,alarm,"rule2, rule3"
U0442,2008-08-23 15:29:00,train,sensor_129,1.088,1,alarm,"rule2, rule3"
U0443,2008-08-24 02:32:00,train,sensor_129,0.0,0,alarm,"rule2, rule3"
U0445,2008-08-24 07:12:00,train,sensor_129,0.0,0,warning,rule4
U0446,2008-08-24 07:14:00,train,sensor_129,0.0,0,warning,rule4
U0447,2008-08-24 10:09:00,train,sensor_129,1.088,0,warning,rule4
U0448,2008-08-24 10:14:00,train,sensor_129,0.0,0,warning,rule4
U0449,2008-08-24 13:03:00,train,sensor_129,0.0,1,warning,rule4
U0450,2008-08-25 09:29:00,train,sensor_103,-0.0092,0,warning,rule4
U0450,2008-08-25 09:29:00,train,sensor_129,0.0,0,warning,rule4
U0453,2008-08-27 12:22:00,train,sensor_021,-6461.0,0,warning,rule3
U0454,2008-08-27 13:35:00,train,sensor_021,-5411.5,0,warning,rule3
U0455,2008-08-27 14:18:00,train,sensor_021,-6409.5,0,warning,rule3
U0458,2008-08-27 22:58:00,train,sensor_059,168.1455,0,alarm,rule1
U0463,2008-08-28 03:45:00,train,sensor_510,49.2462,0,warning,rule4
U0464,2008-08-28 04:10:00,train,sensor_510,73.5751,0,warning,rule4
U0465,2008-08-28 04:20:00,train,sensor_510,148.9879,0,warning,rule4
U0470,2008-08-28 06:56:00,train,sensor_103,-0.013,0,warning,rule3
U0471,2008-08-28 07:40:00,train,sensor_103,-0.0126,0,warning,rule3
U0472,2008-08-28 07:51:00,train,sensor_103,-0.0142,0,warning,rule3
