unit_id,timestamp,period,fail,t2,spe,iso_score,t2_ratio,spe_ratio,iso_ratio,t2_alarm,spe_alarm,iso_alarm,mspc_alarm,n_flags,driver,top_sensors
U0783,2008-09-11 07:43:00,train,0,18.864324400619015,102.77925665756041,0.4001504772032186,0.08077107753600803,0.08097616399646315,0.8720779881083355,False,False,False,False,0,SPE,"sensor_118, sensor_099, sensor_084"
U0784,2008-09-11 08:06:00,train,0,11.345251242635618,84.25998074905287,0.3946269265457018,0.04857678167124518,0.06638547739459869,0.8600400993163763,False,False,False,False,0,SPE,"sensor_542, sensor_057, sensor_014"
U0785,2008-09-11 08:58:00,train,0,19.273876815743293,101.56065464618032,0.39417646397371897,0.08252465159328924,0.08001607030120801,0.8590583724014452,False,False,False,False,0,T2,"sensor_120, sensor_048, sensor_548"
U0786,2008-09-11 09:24:00,train,0,12.884954983530461,90.38488816145212,0.39014734290627157,0.055169306672258105,0.07121107667619371,0.8502774062536528,False,False,False,False,0,SPE,"sensor_489, sensor_086, sensor_024"
U0787,2008-09-11 12:47:00,train,0,20.704098134651595,116.33781348830166,0.40578623884425635,0.08864840745063675,0.09165847438852519,0.8843604267242422,False,False,False,False,0,SPE,"sensor_485, sensor_126, sensor_093"
U0788,2008-09-11 13:36:00,train,0,18.869568693464633,117.14829732543427,0.42056514672560785,0.08079353194121541,0.0922970261181879,0.9165692106339562,False,False,False,False,0,SPE,"sensor_126, sensor_423, sensor_040"
U0789,2008-09-11 14:20:00,train,0,34.2113433905268,111.83833488696214,0.4167766598520086,0.14648216447743875,0.08811349333914295,0.9083126766575508,False,False,False,False,0,T2,"sensor_407, sensor_269, sensor_549"
U0790,2008-09-11 14:24:00,train,0,22.883113634962868,131.0470042586887,0.411125329493981,0.09797826343646944,0.10324732882095805,0.8959963079674258,False,False,False,False,0,SPE,"sensor_086, sensor_082, sensor_487"
U0791,2008-09-11 14:31:00,train,0,13.320641245061607,146.85268257507852,0.409456658127564,0.05703477760374563,0.11570006725326286,0.8923596471337067,False,False,False,False,0,SPE,"sensor_160, sensor_022, sensor_253"
U0792,2008-09-11 15:05:00,train,0,23.95562531875775,129.6791023267332,0.4237690935582262,0.10257041964256333,0.10216960696564084,0.9235518125974093,False,False,False,False,0,T2,"sensor_385, sensor_247, sensor_030"
U0793,2008-09-11 15:08:00,train,0,20.061076042863895,85.58611977015975,0.4031494015968825,0.08589518999475763,0.06743029572027551,0.8786137692724479,False,False,False,False,0,T2,"sensor_407, sensor_269, sensor_048"
U0794,2008-09-11 16:28:00,train,0,15.20018309031744,114.23224515084611,0.40823542174607574,0.06508238200723802,0.08999957109865576,0.8896981149670661,False,False,False,False,0,SPE,"sensor_126, sensor_221, sensor_423"
U0795,2008-09-11 21:13:00,train,0,24.590990401780246,112.41916241790501,0.41197194705001533,0.10529085220588366,0.08857110693675822,0.8978414051921597,False,False,False,False,0,T2,"sensor_412, sensor_423, sensor_139"
U0796,2008-09-11 22:07:00,train,1,26.109517541757004,119.17421898490106,0.40395219818527733,0.11179270569179861,0.09389317858976644,0.880363364171249,False,False,False,False,0,T2,"sensor_201, sensor_473, sensor_337"
U0797,2008-09-11 23:10:00,train,0,30.507669053973824,118.93926364529344,0.4152835467392936,0.13062420101938738,0.09370806553553117,0.9050586231113559,False,False,False,False,0,T2,"sensor_407, sensor_269, sensor_131"
U0798,2008-09-11 23:48:00,train,1,36.73463327070734,111.48671566640137,0.4100707923909809,0.15728609459598566,0.0878364649134237,0.893698076058276,False,False,False,False,0,T2,"sensor_473, sensor_201, sensor_337"
U0799,2008-09-12 05:11:00,train,0,38.51612035290689,100.88393414567787,0.43047483423611604,0.16491385948116832,0.07948290600317234,0.9381661368886697,False,False,False,False,0,T2,"sensor_473, sensor_201, sensor_337"
U0800,2008-09-12 05:55:00,train,0,18.76283840090963,103.45097053004207,0.4067472299489676,0.0803365465463333,0.08150538374824633,0.8864547868135867,False,False,False,False,0,SPE,"sensor_057, sensor_418, sensor_135"
U0801,2008-09-12 06:38:00,train,0,94.03335698807119,142.78906756698103,0.4523528359381623,0.40262112795332294,0.11249848780994641,0.985846509136387,False,False,False,False,0,T2,"sensor_430, sensor_431, sensor_026"
U0802,2008-09-12 06:41:00,train,0,15.763954135428571,105.17301375268889,0.38723739398571905,0.06749627151794498,0.08286212107969686,0.8439355360205588,False,False,False,False,0,SPE,"sensor_040, sensor_423, sensor_433"
U0803,2008-09-12 06:45:00,train,0,20.443019693245365,116.58966668768822,0.4057135766962507,0.08753055204346877,0.09185690067258083,0.8842020686478322,False,False,False,False,0,SPE,"sensor_488, sensor_082, sensor_024"
U0804,2008-09-12 07:21:00,train,0,16.973282534402166,127.97517883273773,0.3979002090319599,0.07267423367580457,0.10082714553155095,0.8671738096772326,False,False,False,False,0,SPE,"sensor_558, sensor_082, sensor_083"
U0805,2008-09-12 07:29:00,train,0,18.884675261623876,85.44694013506313,0.39953288485572475,0.08085821349366226,0.06732064097745029,0.8707320227214191,False,False,False,False,0,T2,"sensor_139, sensor_142, sensor_412"
U0806,2008-09-12 07:38:00,train,0,18.89420242140757,135.8548041849294,0.4096122896383921,0.08089900578207104,0.10703522540583583,0.8926988265738959,False,False,False,False,0,SPE,"sensor_385, sensor_247, sensor_423"
U0807,2008-09-12 11:57:00,train,0,32.033297128341054,108.11719975921835,0.4247403239095503,0.13715645846306146,0.08518174175661176,0.9256684878459117,False,False,False,False,0,T2,"sensor_139, sensor_133, sensor_142"
U0808,2008-09-12 13:08:00,train,0,15.044517192007412,101.18116115537455,0.40523313920034043,0.06441586980806809,0.07971708071764384,0.8831550151299317,False,False,False,False,0,SPE,"sensor_483, sensor_418, sensor_161"
U0809,2008-09-12 14:52:00,train,0,22.204754651273223,106.10105334338635,0.40941907503294095,0.09507374457296612,0.08359329085592816,0.8922777394729317,False,False,False,False,0,T2,"sensor_201, sensor_473, sensor_139"
U0810,2008-09-12 15:40:00,train,0,40.464991740922734,119.74894255021024,0.4292592336805872,0.1732583110844269,0.09434598308739155,0.9355168873008187,False,False,False,False,0,T2,"sensor_473, sensor_201, sensor_337"
U0811,2008-09-12 16:23:00,train,0,27.391062611901354,108.35560728681742,0.40757413289141736,0.1172798768211883,0.08536957466843341,0.8882569185002778,False,False,False,False,0,T2,"sensor_201, sensor_473, sensor_337"
U0812,2008-09-12 18:01:00,train,0,15.156004035742846,84.79077600312877,0.40082054040213927,0.06489322125243277,0.06680367231972643,0.8735383071625681,False,False,False,False,0,SPE,"sensor_118, sensor_489, sensor_255"
U0813,2008-09-12 18:52:00,train,0,48.82046424475004,231.53216221400692,0.4246515838280904,0.20903380471591224,0.18241605307930578,0.9254750899215982,False,False,False,False,0,T2,"sensor_385, sensor_247, sensor_139"
U0814,2008-09-12 19:36:00,train,0,24.212095806213256,138.32712206948605,0.42411910370942973,0.10366854524664204,0.10898307777392864,0.9243146160072977,False,False,False,False,0,SPE,"sensor_001, sensor_219, sensor_211"
U0815,2008-09-12 20:28:00,train,0,15.740865209761465,105.74585948327524,0.39166737728627204,0.06739741203240623,0.08331344609734302,0.8535901313395537,False,False,False,False,0,SPE,"sensor_511, sensor_423, sensor_228"
U0816,2008-09-12 21:12:00,train,0,49.01996747422331,115.79545034765029,0.4216667742923065,0.20988801451819597,0.09123116553213455,0.9189700703273543,False,False,False,False,0,T2,"sensor_089, sensor_224, sensor_496"
U0817,2008-09-12 22:25:00,train,0,22.48200219913725,111.55380457405417,0.41122907347994814,0.0962608309859022,0.0878893219058277,0.8962224050276939,False,False,False,False,0,T2,"sensor_139, sensor_412, sensor_006"
U0818,2008-09-12 22:45:00,train,0,37.24620338487993,193.7586150086864,0.420525684791038,0.15947647621153838,0.15265560284159554,0.9164832082761756,False,False,False,False,0,T2,"sensor_412, sensor_139, sensor_216"
U0819,2008-09-12 23:28:00,train,0,35.30014290095623,114.64003417761586,0.421857196887326,0.15114406001159197,0.09032085374051885,0.9193850725902921,False,False,False,False,0,T2,"sensor_139, sensor_549, sensor_555"
U0820,2008-09-12 23:40:00,train,0,16.74108611986744,109.20451429972232,0.3955351024773006,0.0716800419833975,0.08603839866784962,0.8620193553322947,False,False,False,False,0,SPE,"sensor_084, sensor_212, sensor_550"
U0821,2008-09-13 00:25:00,train,0,26.04551617398444,115.16024068953206,0.41125542516664304,0.11151867205407137,0.09073070616785547,0.8962798352376409,False,False,False,False,0,T2,"sensor_139, sensor_412, sensor_124"
U0822,2008-09-13 02:57:00,train,0,19.911068705052912,99.1241577346305,0.4073803441190662,0.08525290596401316,0.07809644001876792,0.8878345800742656,False,False,False,False,0,T2,"sensor_439, sensor_162, sensor_225"
U0823,2008-09-13 03:14:00,train,0,14.099238421443822,103.90956158911499,0.3903982601601571,0.06036848474148024,0.08186669152585098,0.8508242490700842,False,False,False,False,0,SPE,"sensor_483, sensor_120, sensor_082"
U0824,2008-09-13 09:19:00,train,0,23.2684971048538,81.80082991855713,0.39276056528212455,0.09962835370562506,0.06444799888562551,0.8559725980423564,False,False,False,False,0,T2,"sensor_139, sensor_142, sensor_412"
U0825,2008-09-13 10:55:00,train,0,13.870190071401172,139.80375938816218,0.4016053774345023,0.05938777206670338,0.11014646841878227,0.875248761452064,False,False,False,False,0,SPE,"sensor_485, sensor_173, sensor_023"
U0826,2008-09-13 11:42:00,train,0,19.014231911145238,161.51443770945593,0.41012226355748127,0.08141293413785623,0.12725154881527703,0.8938102510371514,False,False,False,False,0,SPE,"sensor_160, sensor_120, sensor_022"
U0827,2008-09-13 11:56:00,train,1,11.908834603107827,112.17831340120267,0.40162639860890836,0.050989867575620906,0.08838135046148174,0.8752945744762339,False,False,False,False,0,SPE,"sensor_093, sensor_487, sensor_423"
U0828,2008-09-13 12:48:00,train,0,24.627980570578345,102.07931197252759,0.39339547340981806,0.1054492324228801,0.08042470217968321,0.8573563010095563,False,False,False,False,0,T2,"sensor_412, sensor_139, sensor_142"
U0829,2008-09-13 14:07:00,train,0,25.070098826032133,153.44247542980298,0.4155756510679275,0.1073422431203727,0.12089193343580192,0.9056952280131249,False,False,False,False,0,SPE,"sensor_171, sensor_239, sensor_001"
U0830,2008-09-13 16:04:00,train,0,26.722555136395403,148.60379413706636,0.4125171353341572,0.11441753900347561,0.1170797065076318,0.899029574965935,False,False,False,False,0,SPE,"sensor_278, sensor_143, sensor_423"
U0831,2008-09-13 16:04:00,train,0,23.621387904975716,124.33474176889426,0.3978858839986569,0.10113932062779354,0.09795897311731791,0.8671425900562795,False,False,False,False,0,T2,"sensor_030, sensor_139, sensor_438"
U0832,2008-09-13 20:06:00,train,1,21.603301133023553,101.46318987069003,0.4083093146939007,0.09249851061678718,0.07993928123013819,0.8898591554179609,False,False,False,False,0,T2,"sensor_133, sensor_124, sensor_121"
U0833,2008-09-14 02:50:00,train,0,76.17484554276072,188.94512128893263,0.4179319779027266,0.32615662373924537,0.1488632203169253,0.9108305480551743,False,False,False,False,0,T2,"sensor_439, sensor_438, sensor_030"
U0834,2008-09-14 02:59:00,train,0,22.94651753014359,109.75479258506559,0.4029674608582067,0.09824973888530975,0.08647194358855392,0.8782172521560664,False,False,False,False,0,T2,"sensor_544, sensor_142, sensor_546"
U0835,2008-09-14 15:02:00,train,0,25.36051242379247,129.44418367090174,0.40786082830775217,0.1085857023995951,0.10198452281326352,0.8888817353532392,False,False,False,False,0,T2,"sensor_460, sensor_423, sensor_412"
U0836,2008-09-14 15:46:00,train,0,24.012360440594424,114.86325612682563,0.41863532344009324,0.10281334151071857,0.09049672246884645,0.9123634018092388,False,False,False,False,0,T2,"sensor_278, sensor_139, sensor_143"
U0837,2008-09-14 16:34:00,train,0,14.3614068771595,131.9897838746197,0.39835737832093454,0.06149100724556799,0.10399011174501156,0.8681701530442092,False,False,False,False,0,SPE,"sensor_239, sensor_166, sensor_432"
U0838,2008-09-14 17:40:00,train,0,29.77224365710954,131.43463503803025,0.4143621553106038,0.12747534180287998,0.10355272948816291,0.9030505655700825,False,False,False,False,0,T2,"sensor_071, sensor_030, sensor_019"
U0839,2008-09-14 18:27:00,train,0,9.690374833179863,101.47004069877791,0.388696708952841,0.041491123688376985,0.07994467875680647,0.8471159307296666,False,False,False,False,0,SPE,"sensor_162, sensor_024, sensor_418"
U0840,2008-09-14 18:27:00,train,0,20.2147995945154,148.88409467186497,0.41925188894510557,0.08655338567915474,0.11730054544743629,0.9137071293212145,False,False,False,False,0,SPE,"sensor_071, sensor_137, sensor_239"
U0841,2008-09-14 19:13:00,train,0,16.45909937749868,110.00516349857111,0.3981686473994131,0.07047266383678091,0.08666920203166094,0.8677588375723781,False,False,False,False,0,SPE,"sensor_499, sensor_488, sensor_563"
U0842,2008-09-14 20:00:00,train,0,26.012026668990973,131.31822814971207,0.40975750526496146,0.11137528057356963,0.10346101659214364,0.8930153058952394,False,False,False,False,0,T2,"sensor_071, sensor_559, sensor_563"
U0843,2008-09-14 20:43:00,train,0,17.806606163866917,107.22402336307485,0.3952001894004407,0.07624226219666039,0.08447803946605267,0.861289454110383,False,False,False,False,0,SPE,"sensor_356, sensor_563, sensor_215"
U0844,2008-09-14 20:45:00,train,0,14.401449415057993,109.59851080498181,0.4094262546099801,0.061662456742759185,0.08634881466677267,0.8922933864643923,False,False,False,False,0,SPE,"sensor_173, sensor_208, sensor_129"
U0845,2008-09-14 21:31:00,train,0,17.38729013668125,78.92715796179542,0.3960056088536736,0.07444688343701646,0.062183933750205436,0.863044765215515,False,False,False,False,0,T2,"sensor_544, sensor_267, sensor_137"
U0846,2008-09-14 23:00:00,train,0,45.38911047317656,128.53797157445882,0.4239357567145658,0.1943418318865995,0.10127055015259687,0.923915034131189,False,False,False,False,0,T2,"sensor_496, sensor_224, sensor_135"
U0847,2008-09-15 02:04:00,train,0,20.321441532010287,123.15697530426681,0.39816532648393915,0.08700999276558222,0.09703105231412545,0.8677516000518698,False,False,False,False,0,SPE,"sensor_142, sensor_483, sensor_081"
U0848,2008-09-15 10:03:00,train,0,18.451842808802812,112.36994771688575,0.4005767814830487,0.07900496166950664,0.08853233240354623,0.8730070650427793,False,False,False,False,0,SPE,"sensor_432, sensor_088, sensor_267"
U0849,2008-09-15 11:40:00,train,0,21.786173252495455,96.25832024623219,0.39836124558355385,0.09328151126008372,0.07583854738561778,0.8681785812600846,False,False,False,False,0,T2,"sensor_544, sensor_565, sensor_543"
U0850,2008-09-15 12:27:00,train,0,20.667584397002283,91.96339883720147,0.4073086499277008,0.08849206716130704,0.07245472975860044,0.8876783315384599,False,False,False,False,0,T2,"sensor_544, sensor_030, sensor_029"
U0851,2008-09-15 16:10:00,train,0,24.37577514064785,118.04949173857091,0.40979449535377555,0.10436936844772232,0.09300704552253121,0.8930959211739175,False,False,False,False,0,T2,"sensor_460, sensor_544, sensor_162"
U0852,2008-09-15 16:59:00,train,0,31.223785607204388,101.75489047303924,0.4066206351941663,0.13369038586743348,0.08016910188249411,0.8861788893566005,False,False,False,False,0,T2,"sensor_565, sensor_569, sensor_100"
U0853,2008-09-15 19:54:00,train,0,28.318642984159016,144.73225463366637,0.42733935443593607,0.12125148293744255,0.11402945660369808,0.9313327502711982,False,False,False,False,0,T2,"sensor_412, sensor_139, sensor_142"
U0854,2008-09-15 21:56:00,train,0,24.860326283484603,121.36808330302637,0.403426137545052,0.10644406336374829,0.09562164717951699,0.879216880708435,False,False,False,False,0,T2,"sensor_053, sensor_225, sensor_569"
U0855,2008-09-15 22:13:00,train,0,23.8292162119917,119.87226076583359,0.39477136213902075,0.10202917578208756,0.09444314117528604,0.8603548786526729,False,False,False,False,0,T2,"sensor_120, sensor_082, sensor_571"
U0856,2008-09-15 22:45:00,train,0,23.036075840757476,89.65781731699293,0.4012154576444787,0.09863319927842887,0.07063824311178941,0.8743989799688978,False,False,False,False,0,T2,"sensor_087, sensor_083, sensor_223"
U0857,2008-09-15 22:54:00,train,0,195.43677732782723,271.5032688825048,0.4555313371846468,0.8367985388554641,0.21390788318168197,0.9927736556228982,False,False,False,False,0,T2,"sensor_368, sensor_367, sensor_033"
U0858,2008-09-15 23:37:00,train,0,45.598484446442605,317.78080611949184,0.4209132265966529,0.19523830509547516,0.25036832828044536,0.9173278072393224,False,False,False,False,0,SPE,"sensor_151, sensor_558, sensor_037"
U0859,2008-09-16 07:39:00,train,0,27.33887468729835,95.80519928633433,0.4135786452843652,0.11705642461505394,0.07548154930689871,0.9013430033246979,False,False,False,False,0,T2,"sensor_139, sensor_412, sensor_142"
U0860,2008-09-16 07:48:00,train,0,42.05010322619794,114.55759601481346,0.4190430527044837,0.18004525770183027,0.09025590360945401,0.913251996817466,False,False,False,False,0,T2,"sensor_412, sensor_139, sensor_142"
U0861,2008-09-16 08:50:00,train,0,19.195206636369452,103.18009655637249,0.4066549317258111,0.08218781073840192,0.08129197166464544,0.8862536343638411,False,False,False,False,0,T2,"sensor_142, sensor_412, sensor_122"
U0862,2008-09-16 08:52:00,train,0,37.378834950845786,132.10513025473662,0.44350920748945766,0.16004436267653147,0.10408098910389213,0.9665729254609958,False,False,False,False,0,T2,"sensor_473, sensor_412, sensor_201"
U0863,2008-09-16 09:37:00,train,0,41.56798560285109,106.54917715281573,0.4331492424727485,0.17798098234747162,0.08394635185542512,0.9439946756191091,False,False,False,False,0,T2,"sensor_473, sensor_139, sensor_201"
U0864,2008-09-16 17:07:00,train,0,13.822920739911691,79.95424221673183,0.3861156779497198,0.059185379722417414,0.06299313733632418,0.8414908960172776,False,False,False,False,0,SPE,"sensor_267, sensor_482, sensor_255"
U0865,2008-09-16 18:09:00,train,0,20.390016483481403,111.64378966528781,0.4011375569509817,0.08730360904383705,0.0879602179965559,0.8742292051368598,False,False,False,False,0,SPE,"sensor_489, sensor_023, sensor_081"
U0866,2008-09-16 18:23:00,train,0,15.419582159447474,119.98281746932669,0.4002033482943952,0.06602177950951213,0.09453024491629473,0.8721932140481984,False,False,False,False,0,SPE,"sensor_433, sensor_468, sensor_113"
U0867,2008-09-16 19:34:00,train,0,21.405744065662116,115.54362605993292,0.40367437210161644,0.09165263366584198,0.09103276202656693,0.8797578769211115,False,False,False,False,0,T2,"sensor_177, sensor_065, sensor_071"
U0868,2008-09-16 19:45:00,train,0,60.93594988047054,230.33778395898383,0.4275333318584014,0.26090848672875233,0.18147504443030577,0.9317554998365726,False,False,False,False,0,T2,"sensor_549, sensor_546, sensor_555"
U0869,2008-09-16 21:21:00,train,0,26.202996043952854,115.70791853191538,0.40635705003403133,0.11219295110681932,0.09116220229094792,0.8856044384206617,False,False,False,False,0,T2,"sensor_565, sensor_569, sensor_544"
U0870,2008-09-16 22:45:00,train,0,24.979282927112337,148.13269501496995,0.4130463329883571,0.1069533981314203,0.11670854406678473,0.9001828951589081,False,False,False,False,0,SPE,"sensor_217, sensor_102, sensor_082"
U0871,2008-09-17 02:01:00,train,0,28.37782446138761,148.69977845188527,0.4166829852866507,0.12150487932654247,0.11715532917577154,0.908108524641876,False,False,False,False,0,T2,"sensor_473, sensor_201, sensor_337"
U0872,2008-09-17 04:23:00,train,1,26.883344312665724,205.14951615590667,0.4240032183624922,0.11510598746034453,0.16163009350597182,0.9240620583671948,False,False,False,False,0,SPE,"sensor_081, sensor_166, sensor_385"
U0873,2008-09-17 07:14:00,train,0,30.27964849042636,178.8644750137683,0.40198674802699436,0.1296478890016884,0.14092103341545978,0.8760799110269657,False,False,False,False,0,SPE,"sensor_120, sensor_489, sensor_483"
U0874,2008-09-17 07:28:00,train,0,14.632170073797237,127.65032414292682,0.3964882118795686,0.0626503297150653,0.10057120393893179,0.8640965382355527,False,False,False,False,0,SPE,"sensor_058, sensor_267, sensor_159"
U0875,2008-09-17 21:52:00,train,0,44.99555457475079,193.23959192216842,0.4314660570692563,0.19265674986026107,0.152246682793537,0.9403263832543212,False,False,False,False,0,T2,"sensor_565, sensor_569, sensor_053"
U0876,2008-09-18 00:57:00,train,0,20.644808694265283,120.82333050188524,0.3997998427537207,0.0883945487974028,0.0951924555936145,0.8713138241182865,False,False,False,False,0,SPE,"sensor_023, sensor_161, sensor_170"
U0877,2008-09-18 01:40:00,train,0,61.25064488534148,148.70836937326612,0.41472789615973116,0.2622559113223302,0.11716209766078729,0.9038476520714039,False,False,False,False,0,T2,"sensor_089, sensor_224, sensor_496"
U0878,2008-09-18 01:43:00,train,0,18.56499321580996,102.05101015782503,0.3932855750260152,0.07948943596625406,0.08040240417458683,0.8571167912078611,False,False,False,False,0,SPE,"sensor_483, sensor_024, sensor_162"
U0879,2008-09-18 02:01:00,train,0,265.64449667886805,214.9823451954149,0.4443607719610999,1.1374058133541538,0.16937703391735523,0.9684288038704502,True,False,False,True,1,T2,"sensor_228, sensor_368, sensor_367"
U0880,2008-09-18 03:58:00,train,0,42.71237980689256,287.90704043772104,0.4306249389012415,0.182880916796402,0.2268318382560155,0.9384932712589276,False,False,False,False,0,SPE,"sensor_112, sensor_023, sensor_484"
U0881,2008-09-18 03:58:00,train,0,36.84516314383618,154.7899492148003,0.43087877568695887,0.15775934859453553,0.12195356067210719,0.9390464768303503,False,False,False,False,0,T2,"sensor_214, sensor_210, sensor_225"
U0882,2008-09-18 05:44:00,train,0,18.314066008337416,140.2844210974705,0.4046461175041372,0.07841504493584994,0.11052516488600281,0.8818756746593694,False,False,False,False,0,SPE,"sensor_217, sensor_081, sensor_088"
U0883,2008-09-18 05:58:00,train,0,24.899719487389813,230.85012703904758,0.3933966486203979,0.10661273261791543,0.1818787015360574,0.8573588622342367,False,False,False,False,0,SPE,"sensor_112, sensor_487, sensor_079"
U0884,2008-09-18 08:04:00,train,0,10.571595859150674,113.98682738791696,0.38773231768454647,0.04526423372950379,0.0898062150688023,0.8450141604084571,False,False,False,False,0,SPE,"sensor_082, sensor_564, sensor_116"
U0885,2008-09-18 10:48:00,train,0,16.056792251843387,151.62010532323907,0.4038648135756396,0.0687501118201009,0.11945615207864499,0.8801729203284798,False,False,False,False,0,SPE,"sensor_019, sensor_082, sensor_008"
U0886,2008-09-18 13:48:00,train,0,15.522453719712667,131.08689850970728,0.40210868628940827,0.06646224303176566,0.10327876009919505,0.8763456602403681,False,False,False,False,0,SPE,"sensor_126, sensor_128, sensor_122"
U0887,2008-09-18 17:22:00,train,0,20.821269681392014,90.78438245798509,0.3973477293696411,0.08915009899737848,0.0715258241916334,0.8659697492553802,False,False,False,False,0,T2,"sensor_250, sensor_225, sensor_483"
U0888,2008-09-18 18:12:00,train,0,18.622771292822105,138.84970990126737,0.4090043433688388,0.07973682343898414,0.1093948063594921,0.8913738836091003,False,False,False,False,0,SPE,"sensor_126, sensor_093, sensor_117"
U0889,2008-09-18 18:56:00,train,0,17.648165918686153,173.82784864528847,0.41447075936329486,0.07556387112065134,0.1369528525191745,0.9032872545387755,False,False,False,False,0,SPE,"sensor_126, sensor_489, sensor_432"
U0890,2008-09-18 21:12:00,train,0,35.15832602880444,147.55007304821785,0.41907313909430777,0.1505368449672986,0.11624951669626336,0.9133175663464357,False,False,False,False,0,T2,"sensor_573, sensor_572, sensor_177"
U0891,2008-09-18 21:56:00,train,0,20.376065255591048,147.9477228303523,0.4164412504494216,0.08724387429343075,0.11656281098363655,0.9075816937557056,False,False,False,False,0,SPE,"sensor_107, sensor_092, sensor_134"
U0892,2008-09-18 23:00:00,train,0,27.47712602235445,146.6924163074862,0.4122817364055584,0.11764837315591484,0.11557379909381417,0.8985165524012986,False,False,False,False,0,T2,"sensor_138, sensor_002, sensor_273"
U0893,2008-09-18 23:05:00,train,0,18.925048549436976,135.73221618902704,0.40731021714124577,0.08103107915749852,0.10693864263239487,0.8876817470846433,False,False,False,False,0,SPE,"sensor_219, sensor_077, sensor_117"
U0894,2008-09-18 23:44:00,train,0,30.9500398345965,135.13640161753705,0.4046240149123838,0.13251829294987633,0.1064692212722735,0.8818275048211551,False,False,False,False,0,T2,"sensor_496, sensor_565, sensor_569"
U0895,2008-09-19 00:30:00,train,0,14.996775181087335,89.65106420192396,0.3803222212828223,0.06421145359978744,0.07063292256977446,0.8288647807878936,False,False,False,False,0,SPE,"sensor_117, sensor_116, sensor_075"
U0896,2008-09-19 01:57:00,train,0,25.52212589347011,94.80949654711515,0.39687924668106006,0.10927768022042644,0.0746970701140653,0.8649487497469531,False,False,False,False,0,T2,"sensor_385, sensor_006, sensor_247"
U0897,2008-09-19 02:44:00,train,0,14.89353317349679,108.7022148578452,0.391499102885634,0.06376940393911709,0.0856426545916272,0.8532233983000626,False,False,False,False,0,SPE,"sensor_142, sensor_024, sensor_221"
U0898,2008-09-19 04:42:00,train,0,16.34765683961235,151.90569266084506,0.39411986357246376,0.06999550209606514,0.11968115630456916,0.8589350188960395,False,False,False,False,0,SPE,"sensor_126, sensor_024, sensor_432"
U0899,2008-09-19 05:33:00,train,0,20.285747527217712,137.16034010948425,0.4003257233640059,0.0868571623133781,0.1080638112758646,0.872459915228331,False,False,False,False,0,SPE,"sensor_126, sensor_483, sensor_071"
U0900,2008-09-19 05:57:00,train,0,18.717661229303623,105.15023153070146,0.3977702671609925,0.08014311216972099,0.08284417176770675,0.8668906175986019,False,False,False,False,0,SPE,"sensor_166, sensor_136, sensor_564"
U0901,2008-09-19 06:01:00,train,0,13.885442552735379,86.69345623846634,0.3839630821433946,0.05945307837326908,0.06830272720472974,0.8367995823067177,False,False,False,False,0,SPE,"sensor_107, sensor_081, sensor_088"
U0902,2008-09-19 06:44:00,train,0,35.00824838723969,141.62983888230576,0.4201250850980207,0.14989425991809058,0.11158517227204148,0.9156101512783055,False,False,False,False,0,T2,"sensor_227, sensor_367, sensor_565"
U0903,2008-09-19 07:14:00,train,0,24.036869746276007,117.33834348568439,0.4072968626450174,0.1029182826147581,0.09244675680840475,0.8876526426280289,False,False,False,False,0,T2,"sensor_068, sensor_122, sensor_130"
U0904,2008-09-19 07:18:00,train,0,25.913293695815952,122.73022302363884,0.4078703028280398,0.11095253717378911,0.09669482919103817,0.888902383886882,False,False,False,False,0,T2,"sensor_138, sensor_273, sensor_176"
U0905,2008-09-19 08:08:00,train,0,19.55718381618122,98.24576368928257,0.39605965303559537,0.08373768266786696,0.0774043842228538,0.8631625477601435,False,False,False,False,0,T2,"sensor_116, sensor_269, sensor_134"
U0906,2008-09-19 08:52:00,train,0,15.171036215820855,119.59994273092636,0.3946402434112222,0.0649575842986162,0.0942285913665896,0.8600691217615627,False,False,False,False,0,SPE,"sensor_162, sensor_084, sensor_038"
U0907,2008-09-19 09:12:00,train,0,28.230217666333733,211.3647016506506,0.4175510371866239,0.12087287366151334,0.16652681971569383,0.9100003353421736,False,False,False,False,0,SPE,"sensor_126, sensor_573, sensor_160"
U0908,2008-09-19 09:47:00,train,0,14.180353116115555,95.47615307469758,0.3839717245953955,0.06071579223861092,0.07522230536155,0.8368184174514511,False,False,False,False,0,SPE,"sensor_024, sensor_107, sensor_511"
U0909,2008-09-19 10:45:00,train,0,30.175964328327264,141.03970884041755,0.39896796823699715,0.12920394617509626,0.11112022955300242,0.8695008575063925,False,False,False,False,0,T2,"sensor_573, sensor_572, sensor_122"
U0910,2008-09-19 11:13:00,train,0,26.303994719210397,114.54299617741407,0.41341567330144924,0.11262539552714498,0.09024440091069921,0.9009878262423844,False,False,False,False,0,T2,"sensor_543, sensor_068, sensor_544"
U0911,2008-09-19 11:54:00,train,0,25.09629689136381,149.15765249917303,0.4123773981286363,0.10745441495972724,0.11751607204499107,0.8987250351790372,False,False,False,False,0,SPE,"sensor_160, sensor_101, sensor_022"
U0912,2008-09-19 13:59:00,train,0,29.967492667981297,172.7789842533785,0.4007981315664182,0.12831133638508904,0.13612648912862835,0.8734894699038747,False,False,False,False,0,SPE,"sensor_100, sensor_101, sensor_094"
