unit_id,timestamp,period,fail,sensors_in_alarm,sensors_in_warning,spc_alarm
U1033,2008-09-23 12:29:00,train,0,0,1,False
U1034,2008-09-23 12:31:00,train,0,0,2,False
U1035,2008-09-23 12:46:00,train,0,0,2,False
U1036,2008-09-23 13:37:00,train,0,0,4,False
U1037,2008-09-23 15:23:00,train,0,0,3,False
U1038,2008-09-23 15:33:00,train,0,0,3,False
U1039,2008-09-23 15:58:00,train,0,0,2,False
U1040,2008-09-23 18:10:00,train,0,0,3,False
U1041,2008-09-23 18:36:00,train,0,0,2,False
U1042,2008-09-23 18:56:00,train,0,0,3,False
U1043,2008-09-23 20:18:00,train,0,0,3,False
U1044,2008-09-23 20:59:00,train,0,0,2,False
U1045,2008-09-23 21:26:00,train,0,0,0,False
U1046,2008-09-23 22:25:00,train,0,0,0,False
U1047,2008-09-24 02:19:00,train,0,0,0,False
U1048,2008-09-24 02:44:00,train,0,0,1,False
U1049,2008-09-24 03:32:00,train,0,0,0,False
U1050,2008-09-24 03:40:00,train,0,0,0,False
U1051,2008-09-24 05:13:00,train,0,0,1,False
U1052,2008-09-24 05:22:00,train,0,0,1,False
U1053,2008-09-24 06:13:00,train,0,0,1,False
U1054,2008-09-24 06:14:00,train,0,0,1,False
U1055,2008-09-24 07:23:00,train,0,0,1,False
U1056,2008-09-24 10:10:00,train,0,0,2,False
U1057,2008-09-24 10:53:00,train,0,0,3,False
U1058,2008-09-24 10:59:00,train,0,0,4,False
U1059,2008-09-24 11:47:00,train,0,1,3,True
U1060,2008-09-24 12:04:00,train,0,1,3,True
U1061,2008-09-24 12:35:00,train,0,0,4,False
U1062,2008-09-24 13:01:00,train,0,0,4,False
U1063,2008-09-24 15:05:00,train,1,0,6,False
U1064,2008-09-24 15:39:00,train,0,0,4,False
U1065,2008-09-24 15:42:00,train,0,0,3,False
U1066,2008-09-24 15:43:00,train,0,0,1,False
U1067,2008-09-24 16:26:00,train,0,0,1,False
U1068,2008-09-24 17:54:00,train,0,0,1,False
U1069,2008-09-24 18:05:00,train,0,0,2,False
U1070,2008-09-25 01:05:00,train,0,0,1,False
U1071,2008-09-25 02:03:00,train,0,0,1,False
U1072,2008-09-25 06:21:00,train,0,0,2,False
U1073,2008-09-25 07:12:00,train,0,0,2,False
U1074,2008-09-25 07:58:00,train,0,0,2,False
U1075,2008-09-25 08:45:00,train,0,0,2,False
U1076,2008-09-25 09:31:00,train,0,0,3,False
U1077,2008-09-25 10:23:00,train,0,0,3,False
U1078,2008-09-25 11:08:00,train,0,0,3,False
U1079,2008-09-25 11:09:00,train,0,0,2,False
U1080,2008-09-25 11:55:00,train,0,1,4,True
U1081,2008-09-25 13:42:00,train,0,1,4,True
U1082,2008-09-25 14:08:00,train,0,1,3,True
U1083,2008-09-25 14:28:00,train,0,1,3,True
U1084,2008-09-25 15:12:00,train,0,0,2,False
U1085,2008-09-25 15:40:00,train,0,0,1,False
U1086,2008-09-25 15:55:00,train,0,0,1,False
U1087,2008-09-25 16:44:00,train,0,0,2,False
U1088,2008-09-25 17:28:00,train,0,0,2,False
U1089,2008-09-25 17:29:00,train,0,0,3,False
U1090,2008-09-25 19:49:00,train,0,0,2,False
U1091,2008-09-25 22:05:00,train,0,0,2,False
U1092,2008-09-25 23:04:00,train,0,0,1,False
U1093,2008-09-25 23:48:00,train,0,0,1,False
U1094,2008-09-26 00:19:00,train,0,0,1,False
U1095,2008-09-26 01:21:00,train,0,0,1,False
U1096,2008-09-26 02:26:00,train,0,0,2,False
U1097,2008-09-26 03:12:00,train,0,0,2,False
U1098,2008-09-26 03:29:00,train,0,0,2,False
U1099,2008-09-26 04:14:00,train,0,0,1,False
U1100,2008-09-26 05:32:00,train,0,0,2,False
U1101,2008-09-26 11:08:00,train,0,0,1,False
U1102,2008-09-26 13:36:00,train,0,0,1,False
U1103,2008-09-26 13:45:00,train,0,0,1,False
U1104,2008-09-26 14:20:00,train,0,0,2,False
U1105,2008-09-26 14:51:00,train,0,0,2,False
U1106,2008-09-26 15:06:00,train,0,0,2,False
U1107,2008-09-26 15:36:00,train,0,0,3,False
U1108,2008-09-26 15:49:00,train,0,0,3,False
U1109,2008-09-26 16:31:00,train,0,0,2,False
U1110,2008-09-26 17:59:00,train,0,0,2,False
U1111,2008-09-26 18:54:00,train,0,0,3,False
U1112,2008-09-26 19:38:00,train,0,0,2,False
U1113,2008-09-26 19:45:00,train,0,0,2,False
U1114,2008-09-26 19:55:00,train,0,0,2,False
U1115,2008-09-26 20:23:00,train,0,0,1,False
U1116,2008-09-26 20:31:00,train,0,0,1,False
U1117,2008-09-27 00:16:00,train,0,0,1,False
U1118,2008-09-27 00:17:00,train,0,0,1,False
U1119,2008-09-27 01:29:00,train,0,0,1,False
U1120,2008-09-27 03:53:00,train,0,0,1,False
U1121,2008-09-27 10:10:00,train,0,0,1,False
U1122,2008-09-27 10:13:00,train,0,1,2,True
U1123,2008-09-27 11:04:00,train,0,0,2,False
U1124,2008-09-27 11:45:00,train,0,0,2,False
U1125,2008-09-27 11:54:00,train,0,0,1,False
U1126,2008-09-27 12:26:00,train,0,0,1,False
U1127,2008-09-27 12:28:00,train,0,0,1,False
U1128,2008-09-27 12:36:00,train,0,0,2,False
U1129,2008-09-27 13:14:00,train,0,0,2,False
U1130,2008-09-27 13:19:00,train,0,0,3,False
U1131,2008-09-27 14:01:00,train,0,0,3,False
U1132,2008-09-27 14:05:00,train,0,0,2,False
U1133,2008-09-27 14:46:00,train,0,0,3,False
U1134,2008-09-27 15:09:00,train,0,0,2,False
U1135,2008-09-27 15:30:00,train,0,0,2,False
U1136,2008-09-27 16:13:00,train,0,0,2,False
U1137,2008-09-27 17:26:00,train,0,0,2,False
U1138,2008-09-27 18:14:00,train,0,0,2,False
U1139,2008-09-27 19:16:00,train,0,0,3,False
U1140,2008-09-27 20:46:00,train,0,0,2,False
U1141,2008-09-27 21:45:00,train,0,0,2,False
U1142,2008-09-28 00:51:00,train,0,0,2,False
U1143,2008-09-28 01:22:00,train,0,0,2,False
U1144,2008-09-28 03:55:00,train,0,0,2,False
U1145,2008-09-28 04:45:00,train,1,0,2,False
U1146,2008-09-28 05:31:00,train,0,0,1,False
U1147,2008-09-28 06:22:00,train,0,0,2,False
U1148,2008-09-28 07:38:00,train,0,0,1,False
U1149,2008-09-28 07:52:00,train,0,0,1,False
U1150,2008-09-28 08:40:00,train,0,0,1,False
U1151,2008-09-28 08:41:00,train,0,1,2,True
U1152,2008-09-28 09:50:00,train,1,1,1,True
U1153,2008-09-28 17:05:00,train,0,0,1,False
U1154,2008-09-28 17:06:00,train,0,0,1,False
U1155,2008-09-28 17:49:00,train,0,0,1,False
U1156,2008-09-28 17:55:00,train,0,0,2,False
U1157,2008-09-28 18:34:00,train,0,0,1,False
U1158,2008-09-28 18:43:00,train,0,0,0,False
U1159,2008-09-28 19:18:00,train,0,0,1,False
U1160,2008-09-28 19:29:00,train,0,0,0,False
U1161,2008-09-28 20:02:00,train,0,0,0,False
U1162,2008-09-28 20:42:00,train,0,0,0,False
U1163,2008-09-28 21:08:00,train,0,0,0,False
U1164,2008-09-28 21:27:00,train,0,0,0,False
U1165,2008-09-28 22:44:00,train,0,0,0,False
U1166,2008-09-28 23:54:00,train,0,0,1,False
U1167,2008-09-29 02:06:00,train,0,0,2,False
U1168,2008-09-29 03:07:00,train,0,0,1,False
U1169,2008-09-29 03:50:00,train,0,0,1,False
U1170,2008-09-29 04:18:00,train,0,0,2,False
U1171,2008-09-29 04:47:00,train,0,0,2,False
U1172,2008-09-29 05:32:00,train,0,0,2,False
U1173,2008-09-29 07:53:00,train,0,0,1,False
U1174,2008-09-29 09:15:00,train,0,0,0,False
U1175,2008-09-29 11:13:00,train,0,0,0,False
U1176,2008-09-29 11:53:00,test,0,0,0,False
U1177,2008-09-29 12:25:00,test,0,0,1,False
U1178,2008-09-29 14:03:00,test,0,0,1,False
U1179,2008-09-29 14:04:00,test,0,0,1,False
U1180,2008-09-29 14:08:00,test,0,0,1,False
U1181,2008-09-29 15:09:00,test,0,0,2,False
U1182,2008-09-29 15:16:00,test,0,0,3,False
U1183,2008-09-29 16:27:00,test,0,0,2,False
U1184,2008-09-29 17:21:00,test,0,0,3,False
U1185,2008-09-29 21:26:00,test,0,1,2,True
U1186,2008-09-29 21:48:00,test,1,0,2,False
U1187,2008-09-29 22:13:00,test,0,0,2,False
U1188,2008-09-30 01:33:00,test,0,0,2,False
U1189,2008-09-30 01:36:00,test,0,0,1,False
U1190,2008-09-30 02:44:00,test,1,0,1,False
U1191,2008-09-30 04:01:00,test,0,0,0,False
U1192,2008-09-30 04:42:00,test,0,0,0,False
U1193,2008-09-30 08:44:00,test,0,0,1,False
U1194,2008-09-30 12:31:00,test,0,0,0,False
U1195,2008-09-30 13:29:00,test,0,0,1,False
U1196,2008-09-30 14:20:00,test,0,0,1,False
U1197,2008-09-30 14:36:00,test,0,0,2,False
U1198,2008-09-30 15:16:00,test,0,0,1,False
U1199,2008-09-30 15:26:00,test,0,1,2,True
U1200,2008-09-30 16:13:00,test,0,0,2,False
U1201,2008-09-30 16:50:00,test,0,0,2,False
U1202,2008-09-30 17:27:00,test,0,0,1,False
U1203,2008-09-30 19:17:00,test,0,1,3,True
U1204,2008-09-30 19:17:00,test,0,1,2,True
U1205,2008-09-30 21:39:00,test,0,1,1,True
U1206,2008-09-30 21:42:00,test,0,0,1,False
U1207,2008-09-30 23:34:00,test,0,0,1,False
U1208,2008-09-30 23:58:00,test,0,0,1,False
U1209,2008-10-01 00:20:00,test,0,0,1,False
U1210,2008-10-01 01:11:00,test,0,0,1,False
U1211,2008-10-01 02:53:00,test,0,0,0,False
U1212,2008-10-01 05:56:00,test,1,0,1,False
U1213,2008-10-01 07:19:00,test,0,0,2,False
U1214,2008-10-01 07:28:00,test,0,0,2,False
U1215,2008-10-01 08:15:00,test,0,0,2,False
U1216,2008-10-01 09:15:00,test,0,0,2,False
U1217,2008-10-01 09:16:00,test,0,0,2,False
U1218,2008-10-01 14:22:00,test,0,0,1,False
U1219,2008-10-01 15:16:00,test,0,1,3,True
U1220,2008-10-01 16:43:00,test,0,0,2,False
U1221,2008-10-01 19:57:00,test,0,1,2,True
U1222,2008-10-01 21:15:00,test,0,0,2,False
U1223,2008-10-01 21:50:00,test,0,1,3,True
U1224,2008-10-01 22:47:00,test,0,0,2,False
U1225,2008-10-01 23:34:00,test,0,0,2,False
U1226,2008-10-02 00:21:00,test,0,0,2,False
U1227,2008-10-02 00:22:00,test,0,0,2,False
U1228,2008-10-02 03:17:00,test,1,0,3,False
U1229,2008-10-02 03:27:00,test,0,0,3,False
U1230,2008-10-02 04:11:00,test,0,0,2,False
U1231,2008-10-02 04:23:00,test,0,0,1,False
U1232,2008-10-02 04:24:00,test,0,0,1,False
U1233,2008-10-02 06:49:00,test,0,1,1,True
U1234,2008-10-02 07:35:00,test,0,0,1,False
U1235,2008-10-02 07:58:00,test,0,0,1,False
U1236,2008-10-02 08:24:00,test,0,0,2,False
U1237,2008-10-02 08:52:00,test,0,0,1,False
U1238,2008-10-02 08:57:00,test,0,1,1,True
U1239,2008-10-02 09:10:00,test,1,1,1,True
U1240,2008-10-02 09:42:00,test,0,0,1,False
U1241,2008-10-02 10:03:00,test,0,0,1,False
U1242,2008-10-02 14:07:00,test,1,0,1,False
U1243,2008-10-02 14:10:00,test,1,0,1,False
U1244,2008-10-02 14:54:00,test,0,0,1,False
U1245,2008-10-02 15:10:00,test,0,1,3,True
U1246,2008-10-02 15:44:00,test,0,1,2,True
U1247,2008-10-02 15:58:00,test,0,0,2,False
U1248,2008-10-02 16:32:00,test,0,0,3,False
U1249,2008-10-02 16:58:00,test,0,1,2,True
U1250,2008-10-02 17:00:00,test,0,1,2,True
U1251,2008-10-02 17:19:00,test,0,1,2,True
U1252,2008-10-02 19:21:00,test,0,1,2,True
U1253,2008-10-02 19:25:00,test,0,1,2,True
U1254,2008-10-02 20:54:00,test,0,1,2,True
U1255,2008-10-02 21:32:00,test,1,0,2,False
U1256,2008-10-02 21:33:00,test,0,0,3,False
U1257,2008-10-02 22:23:00,test,0,0,3,False
U1258,2008-10-02 22:33:00,test,0,0,3,False
U1260,2008-10-02 23:32:00,test,0,0,3,False
U1259,2008-10-02 23:32:00,test,0,0,2,False
U1261,2008-10-03 00:24:00,test,0,0,1,False
U1262,2008-10-03 00:55:00,test,0,0,1,False
U1263,2008-10-03 02:41:00,test,0,0,1,False
U1264,2008-10-03 03:52:00,test,0,1,2,True
U1265,2008-10-03 03:56:00,test,0,1,1,True
U1266,2008-10-03 04:49:00,test,0,1,1,True
U1267,2008-10-03 05:01:00,test,0,1,1,True
U1268,2008-10-03 05:45:00,test,0,1,1,True
U1269,2008-10-03 06:15:00,test,0,0,1,False
U1270,2008-10-03 08:35:00,test,0,0,1,False
U1271,2008-10-03 09:30:00,test,0,0,1,False
U1272,2008-10-03 11:40:00,test,0,0,0,False
U1273,2008-10-03 12:31:00,test,0,0,1,False
U1274,2008-10-03 18:45:00,test,0,1,2,True
U1275,2008-10-03 19:23:00,test,0,1,2,True
U1276,2008-10-03 19:23:00,test,0,1,2,True
U1277,2008-10-03 20:11:00,test,0,1,4,True
U1278,2008-10-03 20:26:00,test,0,1,2,True
U1279,2008-10-03 20:35:00,test,0,1,3,True
U1280,2008-10-03 20:46:00,test,0,2,3,True
U1281,2008-10-03 21:15:00,test,0,0,2,False
U1282,2008-10-03 21:52:00,test,0,0,2,False
U1283,2008-10-03 22:08:00,test,0,0,1,False
U1284,2008-10-03 22:53:00,test,0,0,2,False
U1285,2008-10-03 23:46:00,test,0,0,2,False
U1286,2008-10-04 00:58:00,test,0,0,1,False
U1287,2008-10-04 01:49:00,test,0,0,1,False
U1288,2008-10-04 02:36:00,test,0,0,1,False
U1289,2008-10-04 03:53:00,test,0,0,0,False
U1290,2008-10-04 04:12:00,test,0,0,0,False
U1291,2008-10-04 04:45:00,test,0,0,0,False
U1292,2008-10-04 09:29:00,test,0,0,0,False
U1293,2008-10-04 15:16:00,test,0,1,0,True
U1294,2008-10-04 16:58:00,test,0,0,2,False
U1295,2008-10-04 18:15:00,test,0,0,1,False
U1296,2008-10-04 18:25:00,test,0,0,1,False
U1297,2008-10-04 18:59:00,test,0,0,1,False
U1298,2008-10-04 19:12:00,test,0,0,1,False
U1299,2008-10-04 19:47:00,test,0,0,1,False
U1300,2008-10-04 19:54:00,test,0,0,1,False
U1301,2008-10-04 20:39:00,test,0,0,1,False
U1302,2008-10-04 22:06:00,test,0,1,1,True
U1303,2008-10-04 23:18:00,test,1,1,1,True
U1304,2008-10-05 00:33:00,test,1,0,1,False
U1305,2008-10-05 00:33:00,test,0,0,0,False
U1306,2008-10-05 01:35:00,test,0,0,1,False
U1307,2008-10-05 04:01:00,test,0,0,1,False
U1308,2008-10-05 04:20:00,test,0,0,1,False
U1309,2008-10-05 04:48:00,test,0,0,1,False
U1310,2008-10-05 05:31:00,test,0,0,1,False
U1311,2008-10-05 05:53:00,test,0,0,1,False
U1312,2008-10-05 06:15:00,test,0,0,1,False
U1313,2008-10-05 08:02:00,test,0,0,1,False
U1314,2008-10-05 08:40:00,test,0,0,2,False
U1315,2008-10-05 09:04:00,test,0,0,2,False
U1316,2008-10-05 09:47:00,test,0,0,2,False
U1317,2008-10-05 10:00:00,test,0,0,1,False
U1318,2008-10-05 10:43:00,test,0,0,1,False
U1319,2008-10-05 11:05:00,test,0,0,1,False
U1320,2008-10-05 11:30:00,test,0,0,1,False
U1321,2008-10-05 12:03:00,test,0,0,1,False
U1322,2008-10-05 12:17:00,test,0,0,1,False
U1323,2008-10-05 13:49:00,test,0,0,1,False
U1324,2008-10-05 14:34:00,test,0,0,1,False
U1325,2008-10-05 15:30:00,test,1,0,2,False
U1326,2008-10-05 15:35:00,test,1,0,2,False
U1327,2008-10-05 16:15:00,test,0,0,2,False
U1328,2008-10-05 16:37:00,test,1,1,2,True
U1329,2008-10-05 16:49:00,test,1,1,1,True
U1330,2008-10-05 18:46:00,test,1,1,1,True
U1331,2008-10-05 18:59:00,test,0,0,1,False
U1332,2008-10-05 19:45:00,test,0,0,1,False
U1333,2008-10-05 20:12:00,test,0,0,2,False
U1334,2008-10-05 20:30:00,test,0,0,2,False
U1335,2008-10-05 22:13:00,test,0,0,1,False
U1336,2008-10-06 00:41:00,test,0,0,1,False
U1337,2008-10-06 01:25:00,test,0,0,1,False
U1338,2008-10-06 01:27:00,test,0,0,1,False
U1339,2008-10-06 01:30:00,test,0,0,1,False
U1340,2008-10-06 02:44:00,test,0,0,1,False
U1341,2008-10-06 02:49:00,test,0,0,1,False
U1342,2008-10-06 03:31:00,test,0,0,2,False
U1343,2008-10-06 03:50:00,test,1,0,3,False
U1344,2008-10-06 03:57:00,test,1,0,1,False
U1345,2008-10-06 04:26:00,test,0,0,1,False
U1346,2008-10-06 05:21:00,test,0,0,1,False
U1347,2008-10-06 05:24:00,test,0,0,2,False
U1348,2008-10-06 06:11:00,test,0,0,2,False
U1349,2008-10-06 06:26:00,test,0,0,2,False
U1350,2008-10-06 06:49:00,test,0,0,2,False
U1351,2008-10-06 07:12:00,test,0,1,2,True
U1352,2008-10-06 07:17:00,test,0,1,3,True
U1353,2008-10-06 07:35:00,test,0,1,3,True
U1354,2008-10-06 07:38:00,test,0,1,4,True
U1355,2008-10-06 08:24:00,test,0,0,4,False
U1356,2008-10-06 08:57:00,test,0,0,3,False
U1357,2008-10-06 09:11:00,test,0,0,2,False
U1358,2008-10-06 09:57:00,test,0,0,3,False
U1359,2008-10-06 10:07:00,test,0,0,3,False
U1360,2008-10-06 11:51:00,test,0,0,2,False
U1361,2008-10-06 12:39:00,test,0,0,2,False
U1362,2008-10-06 12:42:00,test,0,0,3,False
U1363,2008-10-06 13:08:00,test,0,0,2,False
U1364,2008-10-06 13:38:00,test,1,0,2,False
U1365,2008-10-06 13:55:00,test,1,0,2,False
U1366,2008-10-06 15:00:00,test,1,0,2,False
U1367,2008-10-06 15:01:00,test,0,0,2,False
U1368,2008-10-06 15:52:00,test,0,0,1,False
U1369,2008-10-06 16:42:00,test,0,0,2,False
U1370,2008-10-06 16:50:00,test,0,0,2,False
U1372,2008-10-06 17:26:00,test,0,0,0,False
U1371,2008-10-06 17:26:00,test,0,0,1,False
U1373,2008-10-06 17:35:00,test,0,1,1,True
U1374,2008-10-06 18:54:00,test,0,1,2,True
U1375,2008-10-06 18:55:00,test,0,0,0,False
U1376,2008-10-06 19:42:00,test,0,0,0,False
U1377,2008-10-06 20:02:00,test,0,0,0,False
U1378,2008-10-06 20:36:00,test,0,0,0,False
U1379,2008-10-06 20:47:00,test,0,0,1,False
U1380,2008-10-06 21:46:00,test,0,0,1,False
U1381,2008-10-06 21:48:00,test,0,0,0,False
U1382,2008-10-06 22:37:00,test,0,0,0,False
U1383,2008-10-06 23:03:00,test,0,0,1,False
U1384,2008-10-07 01:46:00,test,0,0,2,False
U1385,2008-10-07 03:29:00,test,0,2,2,True
U1386,2008-10-07 03:39:00,test,0,1,2,True
U1387,2008-10-07 07:32:00,test,0,0,1,False
U1388,2008-10-07 07:41:00,test,0,0,0,False
U1389,2008-10-07 08:25:00,test,0,0,0,False
U1390,2008-10-07 08:26:00,test,0,2,0,True
U1391,2008-10-07 09:11:00,test,0,1,1,True
U1392,2008-10-07 09:20:00,test,0,0,2,False
U1393,2008-10-07 09:59:00,test,0,0,2,False
U1394,2008-10-07 10:04:00,test,0,0,2,False
U1395,2008-10-07 10:10:00,test,0,0,2,False
U1396,2008-10-07 10:51:00,test,0,1,2,True
U1397,2008-10-07 11:15:00,test,0,0,2,False
U1398,2008-10-07 11:16:00,test,0,0,2,False
U1399,2008-10-07 11:36:00,test,0,0,2,False
U1400,2008-10-07 12:40:00,test,0,1,3,True
U1401,2008-10-07 13:10:00,test,1,0,2,False
U1402,2008-10-07 13:48:00,test,0,0,2,False
U1403,2008-10-07 14:35:00,test,0,0,2,False
U1404,2008-10-07 16:32:00,test,0,0,2,False
U1405,2008-10-07 17:06:00,test,0,0,1,False
U1406,2008-10-07 17:28:00,test,0,0,2,False
U1407,2008-10-07 18:39:00,test,0,0,2,False
U1408,2008-10-07 19:24:00,test,0,0,3,False
U1409,2008-10-07 20:19:00,test,0,0,1,False
U1410,2008-10-07 20:39:00,test,0,0,1,False
U1411,2008-10-07 20:48:00,test,0,0,1,False
U1412,2008-10-08 04:47:00,test,0,0,2,False
U1413,2008-10-08 05:35:00,test,0,0,2,False
U1414,2008-10-08 05:38:00,test,0,1,3,True
U1415,2008-10-08 06:25:00,test,0,1,2,True
U1416,2008-10-08 07:10:00,test,0,1,1,True
U1417,2008-10-08 07:13:00,test,0,0,1,False
U1418,2008-10-08 07:16:00,test,0,0,1,False
U1419,2008-10-08 09:01:00,test,0,0,1,False
U1420,2008-10-08 09:06:00,test,0,0,1,False
U1421,2008-10-08 10:37:00,test,0,0,1,False
U1422,2008-10-08 12:11:00,test,0,0,1,False
U1423,2008-10-08 13:35:00,test,0,0,0,False
U1424,2008-10-08 13:38:00,test,0,0,0,False
U1425,2008-10-08 14:48:00,test,0,0,0,False
U1426,2008-10-08 15:37:00,test,0,0,1,False
U1427,2008-10-08 16:26:00,test,0,0,0,False
U1428,2008-10-08 17:14:00,test,0,0,1,False
U1429,2008-10-08 17:31:00,test,0,0,1,False
U1430,2008-10-08 17:41:00,test,0,0,0,False
U1431,2008-10-08 18:22:00,test,0,1,1,True
U1432,2008-10-08 20:27:00,test,0,0,2,False
U1433,2008-10-08 21:19:00,test,0,0,1,False
U1434,2008-10-08 21:45:00,test,0,0,3,False
U1435,2008-10-08 22:08:00,test,0,0,1,False
U1436,2008-10-08 23:13:00,test,0,0,0,False
U1437,2008-10-08 23:50:00,test,0,0,0,False
U1438,2008-10-09 00:23:00,test,0,0,0,False
U1439,2008-10-09 04:34:00,test,1,0,0,False
U1440,2008-10-09 06:06:00,test,0,0,0,False
U1441,2008-10-09 07:38:00,test,0,0,0,False
U1442,2008-10-09 14:15:00,test,0,0,2,False
U1443,2008-10-09 15:04:00,test,0,0,0,False
U1444,2008-10-09 15:55:00,test,1,0,0,False
U1445,2008-10-09 15:56:00,test,0,0,1,False
U1446,2008-10-10 10:05:00,test,0,0,0,False
U1447,2008-10-10 10:46:00,test,0,0,0,False
U1448,2008-10-10 10:53:00,test,0,0,0,False
U1449,2008-10-10 12:30:00,test,0,0,0,False
U1450,2008-10-10 15:33:00,test,0,0,1,False
U1451,2008-10-10 15:50:00,test,0,0,1,False
U1452,2008-10-10 20:02:00,test,0,0,1,False
U1453,2008-10-10 21:03:00,test,0,0,2,False
U1454,2008-10-10 21:07:00,test,0,0,2,False
U1455,2008-10-10 21:16:00,test,0,0,2,False
U1456,2008-10-11 02:55:00,test,0,0,2,False
U1457,2008-10-11 06:56:00,test,0,0,2,False
U1458,2008-10-11 07:38:00,test,0,0,3,False
U1459,2008-10-11 07:39:00,test,0,0,2,False
U1460,2008-10-11 07:42:00,test,0,0,3,False
U1461,2008-10-11 08:27:00,test,0,0,1,False
U1462,2008-10-11 14:43:00,test,0,0,1,False
U1463,2008-10-11 15:33:00,test,0,0,1,False
U1464,2008-10-11 16:25:00,test,0,0,1,False
U1465,2008-10-11 23:16:00,test,0,0,2,False
U1466,2008-10-11 23:58:00,test,0,1,3,True
U1467,2008-10-12 00:57:00,test,0,0,2,False
U1468,2008-10-12 01:50:00,test,0,0,1,False
U1469,2008-10-12 02:59:00,test,0,0,1,False
U1470,2008-10-12 03:21:00,test,0,1,2,True
U1471,2008-10-12 03:28:00,test,0,1,3,True
U1472,2008-10-12 08:19:00,test,0,1,3,True
U1473,2008-10-12 18:47:00,test,0,0,2,False
U1474,2008-10-13 03:34:00,test,0,0,1,False
U1475,2008-10-13 03:53:00,test,0,0,0,False
U1476,2008-10-13 11:27:00,test,0,0,0,False
U1477,2008-10-13 12:18:00,test,0,0,0,False
U1478,2008-10-13 14:06:00,test,0,0,1,False
U1479,2008-10-13 14:29:00,test,0,1,1,True
U1480,2008-10-13 14:30:00,test,0,0,1,False
U1481,2008-10-13 14:55:00,test,0,0,1,False
U1482,2008-10-13 15:42:00,test,0,0,1,False
U1483,2008-10-13 15:42:00,test,0,0,2,False
U1484,2008-10-13 16:13:00,test,0,0,2,False
U1485,2008-10-13 19:17:00,test,0,0,3,False
U1486,2008-10-13 19:36:00,test,0,0,3,False
U1487,2008-10-13 19:40:00,test,0,0,4,False
U1488,2008-10-13 20:10:00,test,0,0,3,False
U1489,2008-10-13 20:30:00,test,0,0,3,False
U1490,2008-10-13 20:53:00,test,0,0,3,False
U1491,2008-10-13 21:20:00,test,0,0,2,False
U1492,2008-10-13 21:47:00,test,0,0,2,False
U1493,2008-10-13 21:57:00,test,0,0,2,False
U1494,2008-10-13 22:48:00,test,0,0,1,False
U1495,2008-10-13 22:54:00,test,0,0,3,False
U1496,2008-10-14 00:35:00,test,0,0,3,False
U1497,2008-10-14 03:21:00,test,0,0,1,False
U1498,2008-10-14 03:28:00,test,0,0,0,False
U1499,2008-10-14 03:35:00,test,0,0,0,False
U1500,2008-10-14 13:13:00,test,0,0,0,False
U1501,2008-10-14 13:16:00,test,0,0,0,False
U1502,2008-10-14 14:07:00,test,0,0,1,False
U1503,2008-10-14 14:15:00,test,0,0,1,False
U1504,2008-10-14 14:43:00,test,0,0,2,False
U1505,2008-10-14 17:36:00,test,0,0,1,False
U1506,2008-10-14 19:15:00,test,0,0,1,False
U1507,2008-10-14 20:01:00,test,0,0,1,False
U1508,2008-10-14 20:30:00,test,0,0,1,False
U1509,2008-10-14 20:48:00,test,0,0,1,False
U1510,2008-10-14 21:36:00,test,0,0,1,False
U1511,2008-10-14 23:07:00,test,0,0,2,False
U1512,2008-10-15 00:03:00,test,0,0,2,False
U1513,2008-10-15 00:27:00,test,0,0,2,False
U1514,2008-10-15 00:47:00,test,0,0,2,False
U1516,2008-10-15 01:52:00,test,0,0,1,False
U1517,2008-10-15 01:52:00,test,0,0,1,False
U1515,2008-10-15 01:52:00,test,0,0,1,False
U1518,2008-10-15 02:40:00,test,0,0,1,False
U1519,2008-10-15 02:40:00,test,0,0,0,False
U1520,2008-10-15 02:42:00,test,1,0,0,False
U1521,2008-10-15 03:24:00,test,0,0,0,False
U1522,2008-10-15 04:08:00,test,0,0,0,False
U1523,2008-10-15 05:13:00,test,0,0,0,False
U1524,2008-10-15 05:16:00,test,0,0,0,False
U1525,2008-10-15 06:49:00,test,0,0,0,False
U1526,2008-10-15 07:36:00,test,0,0,0,False
U1527,2008-10-15 07:55:00,test,0,0,1,False
U1528,2008-10-15 08:21:00,test,0,0,1,False
U1529,2008-10-15 09:11:00,test,0,0,1,False
U1530,2008-10-15 10:00:00,test,0,0,1,False
U1531,2008-10-15 12:53:00,test,0,0,1,False
U1532,2008-10-15 13:14:00,test,0,0,1,False
U1533,2008-10-15 13:16:00,test,0,0,1,False
U1534,2008-10-15 14:08:00,test,0,0,1,False
U1535,2008-10-15 15:11:00,test,0,0,1,False
U1536,2008-10-15 16:24:00,test,0,0,1,False
U1537,2008-10-15 17:19:00,test,0,0,1,False
U1538,2008-10-15 18:16:00,test,0,0,1,False
U1539,2008-10-15 19:15:00,test,0,0,1,False
U1540,2008-10-15 19:24:00,test,0,0,2,False
U1541,2008-10-15 21:44:00,test,0,0,2,False
U1542,2008-10-15 22:45:00,test,0,0,2,False
U1543,2008-10-15 22:54:00,test,0,0,1,False
U1544,2008-10-15 23:00:00,test,0,0,1,False
U1545,2008-10-15 23:45:00,test,0,0,1,False
U1546,2008-10-16 02:16:00,test,0,0,1,False
U1547,2008-10-16 02:16:00,test,0,0,2,False
U1548,2008-10-16 02:17:00,test,0,0,2,False
U1549,2008-10-16 02:22:00,test,0,0,3,False
