unit_id,sensor,value,timestamp,date,status,center_line,ucl,lcl,out_of_control,importance_rank
U1028,sensor_341,1.9684,2008-09-23 08:11:00,2008-09-23,Pass,2.6834,13.356,-7.9892,No,11
U1029,sensor_341,1.7171,2008-09-23 09:43:00,2008-09-23,Pass,2.6834,13.356,-7.9892,No,11
U1030,sensor_341,5.9275,2008-09-23 11:14:00,2008-09-23,Fail,2.6834,13.356,-7.9892,No,11
U1031,sensor_341,1.5813,2008-09-23 11:42:00,2008-09-23,Pass,2.6834,13.356,-7.9892,No,11
U1032,sensor_341,1.4801,2008-09-23 11:43:00,2008-09-23,Pass,2.6834,13.356,-7.9892,No,11
U1033,sensor_341,1.6463,2008-09-23 12:29:00,2008-09-23,Pass,2.6834,13.356,-7.9892,No,11
U1034,sensor_341,1.9698,2008-09-23 12:31:00,2008-09-23,Pass,2.6834,13.356,-7.9892,No,11
U1035,sensor_341,2.9149,2008-09-23 12:46:00,2008-09-23,Pass,2.6834,13.356,-7.9892,No,11
U1036,sensor_341,2.1012,2008-09-23 13:37:00,2008-09-23,Pass,2.6834,13.356,-7.9892,No,11
U1037,sensor_341,3.9688,2008-09-23 15:23:00,2008-09-23,Pass,2.6834,13.356,-7.9892,No,11
U1038,sensor_341,2.6746,2008-09-23 15:33:00,2008-09-23,Pass,2.6834,13.356,-7.9892,No,11
U1039,sensor_341,2.8486,2008-09-23 15:58:00,2008-09-23,Pass,2.6834,13.356,-7.9892,No,11
U1040,sensor_341,1.5213,2008-09-23 18:10:00,2008-09-23,Pass,2.6834,13.356,-7.9892,No,11
U1041,sensor_341,1.5594,2008-09-23 18:36:00,2008-09-23,Pass,2.6834,13.356,-7.9892,No,11
U1042,sensor_341,2.3857,2008-09-23 18:56:00,2008-09-23,Pass,2.6834,13.356,-7.9892,No,11
U1043,sensor_341,1.1253,2008-09-23 20:18:00,2008-09-23,Pass,2.6834,13.356,-7.9892,No,11
U1044,sensor_341,2.51,2008-09-23 20:59:00,2008-09-23,Pass,2.6834,13.356,-7.9892,No,11
U1045,sensor_341,3.4391,2008-09-23 21:26:00,2008-09-23,Pass,2.6834,13.356,-7.9892,No,11
U1046,sensor_341,1.9491,2008-09-23 22:25:00,2008-09-23,Pass,2.6834,13.356,-7.9892,No,11
U1047,sensor_341,2.7457,2008-09-24 02:19:00,2008-09-24,Pass,2.6834,13.356,-7.9892,No,11
U1048,sensor_341,1.6441,2008-09-24 02:44:00,2008-09-24,Pass,2.6834,13.356,-7.9892,No,11
U1049,sensor_341,2.1321,2008-09-24 03:32:00,2008-09-24,Pass,2.6834,13.356,-7.9892,No,11
U1050,sensor_341,3.151,2008-09-24 03:40:00,2008-09-24,Pass,2.6834,13.356,-7.9892,No,11
U1051,sensor_341,3.631,2008-09-24 05:13:00,2008-09-24,Pass,2.6834,13.356,-7.9892,No,11
U1052,sensor_341,2.0725,2008-09-24 05:22:00,2008-09-24,Pass,2.6834,13.356,-7.9892,No,11
U1053,sensor_341,1.9484,2008-09-24 06:13:00,2008-09-24,Pass,2.6834,13.356,-7.9892,No,11
U1054,sensor_341,2.6148,2008-09-24 06:14:00,2008-09-24,Pass,2.6834,13.356,-7.9892,No,11
U1055,sensor_341,2.0412,2008-09-24 07:23:00,2008-09-24,Pass,2.6834,13.356,-7.9892,No,11
U1056,sensor_341,2.3036,2008-09-24 10:10:00,2008-09-24,Pass,2.6834,13.356,-7.9892,No,11
U1057,sensor_341,2.9847,2008-09-24 10:53:00,2008-09-24,Pass,2.6834,13.356,-7.9892,No,11
U1058,sensor_341,2.3957,2008-09-24 10:59:00,2008-09-24,Pass,2.6834,13.356,-7.9892,No,11
U1059,sensor_341,3.3269,2008-09-24 11:47:00,2008-09-24,Pass,2.6834,13.356,-7.9892,No,11
U1060,sensor_341,2.2744,2008-09-24 12:04:00,2008-09-24,Pass,2.6834,13.356,-7.9892,No,11
U1061,sensor_341,2.8289,2008-09-24 12:35:00,2008-09-24,Pass,2.6834,13.356,-7.9892,No,11
U1062,sensor_341,2.0521,2008-09-24 13:01:00,2008-09-24,Pass,2.6834,13.356,-7.9892,No,11
U1063,sensor_341,2.7473,2008-09-24 15:05:00,2008-09-24,Fail,2.6834,13.356,-7.9892,No,11
U1064,sensor_341,2.5551,2008-09-24 15:39:00,2008-09-24,Pass,2.6834,13.356,-7.9892,No,11
U1065,sensor_341,1.5874,2008-09-24 15:42:00,2008-09-24,Pass,2.6834,13.356,-7.9892,No,11
U1066,sensor_341,1.6535,2008-09-24 15:43:00,2008-09-24,Pass,2.6834,13.356,-7.9892,No,11
U1067,sensor_341,2.7454,2008-09-24 16:26:00,2008-09-24,Pass,2.6834,13.356,-7.9892,No,11
U1068,sensor_341,1.7957,2008-09-24 17:54:00,2008-09-24,Pass,2.6834,13.356,-7.9892,No,11
U1069,sensor_341,1.6323,2008-09-24 18:05:00,2008-09-24,Pass,2.6834,13.356,-7.9892,No,11
U1070,sensor_341,1.7606,2008-09-25 01:05:00,2008-09-25,Pass,2.6834,13.356,-7.9892,No,11
U1071,sensor_341,1.5234,2008-09-25 02:03:00,2008-09-25,Pass,2.6834,13.356,-7.9892,No,11
U1072,sensor_341,1.1722,2008-09-25 06:21:00,2008-09-25,Pass,2.6834,13.356,-7.9892,No,11
U1073,sensor_341,2.548,2008-09-25 07:12:00,2008-09-25,Pass,2.6834,13.356,-7.9892,No,11
U1074,sensor_341,1.6704,2008-09-25 07:58:00,2008-09-25,Pass,2.6834,13.356,-7.9892,No,11
U1075,sensor_341,1.9875,2008-09-25 08:45:00,2008-09-25,Pass,2.6834,13.356,-7.9892,No,11
U1076,sensor_341,3.4666,2008-09-25 09:31:00,2008-09-25,Pass,2.6834,13.356,-7.9892,No,11
U1077,sensor_341,1.0902,2008-09-25 10:23:00,2008-09-25,Pass,2.6834,13.356,-7.9892,No,11
U1078,sensor_341,1.3383,2008-09-25 11:08:00,2008-09-25,Pass,2.6834,13.356,-7.9892,No,11
U1079,sensor_341,1.4554,2008-09-25 11:09:00,2008-09-25,Pass,2.6834,13.356,-7.9892,No,11
U1080,sensor_341,1.3615,2008-09-25 11:55:00,2008-09-25,Pass,2.6834,13.356,-7.9892,No,11
U1081,sensor_341,2.0583,2008-09-25 13:42:00,2008-09-25,Pass,2.6834,13.356,-7.9892,No,11
U1082,sensor_341,1.5846,2008-09-25 14:08:00,2008-09-25,Pass,2.6834,13.356,-7.9892,No,11
U1083,sensor_341,2.1887,2008-09-25 14:28:00,2008-09-25,Pass,2.6834,13.356,-7.9892,No,11
U1084,sensor_341,2.3285,2008-09-25 15:12:00,2008-09-25,Pass,2.6834,13.356,-7.9892,No,11
U1085,sensor_341,2.2925,2008-09-25 15:40:00,2008-09-25,Pass,2.6834,13.356,-7.9892,No,11
U1086,sensor_341,1.9009,2008-09-25 15:55:00,2008-09-25,Pass,2.6834,13.356,-7.9892,No,11
U1087,sensor_341,1.5251,2008-09-25 16:44:00,2008-09-25,Pass,2.6834,13.356,-7.9892,No,11
U1088,sensor_341,2.8553,2008-09-25 17:28:00,2008-09-25,Pass,2.6834,13.356,-7.9892,No,11
U1089,sensor_341,2.1802,2008-09-25 17:29:00,2008-09-25,Pass,2.6834,13.356,-7.9892,No,11
U1090,sensor_341,2.6086,2008-09-25 19:49:00,2008-09-25,Pass,2.6834,13.356,-7.9892,No,11
U1091,sensor_341,1.8023,2008-09-25 22:05:00,2008-09-25,Pass,2.6834,13.356,-7.9892,No,11
U1092,sensor_341,2.2329,2008-09-25 23:04:00,2008-09-25,Pass,2.6834,13.356,-7.9892,No,11
U1093,sensor_341,2.2769,2008-09-25 23:48:00,2008-09-25,Pass,2.6834,13.356,-7.9892,No,11
U1094,sensor_341,2.5017,2008-09-26 00:19:00,2008-09-26,Pass,2.6834,13.356,-7.9892,No,11
U1095,sensor_341,1.4828,2008-09-26 01:21:00,2008-09-26,Pass,2.6834,13.356,-7.9892,No,11
U1096,sensor_341,3.1611,2008-09-26 02:26:00,2008-09-26,Pass,2.6834,13.356,-7.9892,No,11
U1097,sensor_341,1.3193,2008-09-26 03:12:00,2008-09-26,Pass,2.6834,13.356,-7.9892,No,11
U1098,sensor_341,2.8781,2008-09-26 03:29:00,2008-09-26,Pass,2.6834,13.356,-7.9892,No,11
U1099,sensor_341,1.3007,2008-09-26 04:14:00,2008-09-26,Pass,2.6834,13.356,-7.9892,No,11
U1100,sensor_341,1.7174,2008-09-26 05:32:00,2008-09-26,Pass,2.6834,13.356,-7.9892,No,11
U1101,sensor_341,1.3592,2008-09-26 11:08:00,2008-09-26,Pass,2.6834,13.356,-7.9892,No,11
U1102,sensor_341,1.6596,2008-09-26 13:36:00,2008-09-26,Pass,2.6834,13.356,-7.9892,No,11
U1103,sensor_341,1.0445,2008-09-26 13:45:00,2008-09-26,Pass,2.6834,13.356,-7.9892,No,11
U1104,sensor_341,1.6102,2008-09-26 14:20:00,2008-09-26,Pass,2.6834,13.356,-7.9892,No,11
U1105,sensor_341,1.3536,2008-09-26 14:51:00,2008-09-26,Pass,2.6834,13.356,-7.9892,No,11
U1106,sensor_341,2.0587,2008-09-26 15:06:00,2008-09-26,Pass,2.6834,13.356,-7.9892,No,11
U1107,sensor_341,2.9259,2008-09-26 15:36:00,2008-09-26,Pass,2.6834,13.356,-7.9892,No,11
U1108,sensor_341,1.7391,2008-09-26 15:49:00,2008-09-26,Pass,2.6834,13.356,-7.9892,No,11
U1109,sensor_341,1.688,2008-09-26 16:31:00,2008-09-26,Pass,2.6834,13.356,-7.9892,No,11
U1110,sensor_341,1.8217,2008-09-26 17:59:00,2008-09-26,Pass,2.6834,13.356,-7.9892,No,11
U1111,sensor_341,2.3227,2008-09-26 18:54:00,2008-09-26,Pass,2.6834,13.356,-7.9892,No,11
U1112,sensor_341,2.184,2008-09-26 19:38:00,2008-09-26,Pass,2.6834,13.356,-7.9892,No,11
U1113,sensor_341,2.0175,2008-09-26 19:45:00,2008-09-26,Pass,2.6834,13.356,-7.9892,No,11
U1114,sensor_341,2.3454,2008-09-26 19:55:00,2008-09-26,Pass,2.6834,13.356,-7.9892,No,11
U1115,sensor_341,2.5003,2008-09-26 20:23:00,2008-09-26,Pass,2.6834,13.356,-7.9892,No,11
U1116,sensor_341,1.8185,2008-09-26 20:31:00,2008-09-26,Pass,2.6834,13.356,-7.9892,No,11
U1117,sensor_341,1.5936,2008-09-27 00:16:00,2008-09-27,Pass,2.6834,13.356,-7.9892,No,11
U1118,sensor_341,1.6363,2008-09-27 00:17:00,2008-09-27,Pass,2.6834,13.356,-7.9892,No,11
U1119,sensor_341,1.5726,2008-09-27 01:29:00,2008-09-27,Pass,2.6834,13.356,-7.9892,No,11
U1120,sensor_341,0.9451,2008-09-27 03:53:00,2008-09-27,Pass,2.6834,13.356,-7.9892,No,11
U1121,sensor_341,1.7984,2008-09-27 10:10:00,2008-09-27,Pass,2.6834,13.356,-7.9892,No,11
U1122,sensor_341,2.8925,2008-09-27 10:13:00,2008-09-27,Pass,2.6834,13.356,-7.9892,No,11
U1123,sensor_341,2.3066,2008-09-27 11:04:00,2008-09-27,Pass,2.6834,13.356,-7.9892,No,11
U1124,sensor_341,2.3508,2008-09-27 11:45:00,2008-09-27,Pass,2.6834,13.356,-7.9892,No,11
U1125,sensor_341,1.5402,2008-09-27 11:54:00,2008-09-27,Pass,2.6834,13.356,-7.9892,No,11
U1126,sensor_341,1.9557,2008-09-27 12:26:00,2008-09-27,Pass,2.6834,13.356,-7.9892,No,11
U1127,sensor_341,2.3292,2008-09-27 12:28:00,2008-09-27,Pass,2.6834,13.356,-7.9892,No,11
U1128,sensor_341,1.7898,2008-09-27 12:36:00,2008-09-27,Pass,2.6834,13.356,-7.9892,No,11
U1129,sensor_341,1.9569,2008-09-27 13:14:00,2008-09-27,Pass,2.6834,13.356,-7.9892,No,11
U1130,sensor_341,2.0709,2008-09-27 13:19:00,2008-09-27,Pass,2.6834,13.356,-7.9892,No,11
U1131,sensor_341,1.6266,2008-09-27 14:01:00,2008-09-27,Pass,2.6834,13.356,-7.9892,No,11
U1132,sensor_341,3.0376,2008-09-27 14:05:00,2008-09-27,Pass,2.6834,13.356,-7.9892,No,11
U1133,sensor_341,1.9966,2008-09-27 14:46:00,2008-09-27,Pass,2.6834,13.356,-7.9892,No,11
U1134,sensor_341,2.0406,2008-09-27 15:09:00,2008-09-27,Pass,2.6834,13.356,-7.9892,No,11
U1135,sensor_341,1.1539,2008-09-27 15:30:00,2008-09-27,Pass,2.6834,13.356,-7.9892,No,11
U1136,sensor_341,2.2195,2008-09-27 16:13:00,2008-09-27,Pass,2.6834,13.356,-7.9892,No,11
U1137,sensor_341,2.3507,2008-09-27 17:26:00,2008-09-27,Pass,2.6834,13.356,-7.9892,No,11
U1138,sensor_341,1.4865,2008-09-27 18:14:00,2008-09-27,Pass,2.6834,13.356,-7.9892,No,11
U1139,sensor_341,2.2071,2008-09-27 19:16:00,2008-09-27,Pass,2.6834,13.356,-7.9892,No,11
U1140,sensor_341,1.9212,2008-09-27 20:46:00,2008-09-27,Pass,2.6834,13.356,-7.9892,No,11
U1141,sensor_341,1.9867,2008-09-27 21:45:00,2008-09-27,Pass,2.6834,13.356,-7.9892,No,11
U1142,sensor_341,2.214,2008-09-28 00:51:00,2008-09-28,Pass,2.6834,13.356,-7.9892,No,11
U1143,sensor_341,2.19,2008-09-28 01:22:00,2008-09-28,Pass,2.6834,13.356,-7.9892,No,11
U1144,sensor_341,1.9594,2008-09-28 03:55:00,2008-09-28,Pass,2.6834,13.356,-7.9892,No,11
U1145,sensor_341,1.706,2008-09-28 04:45:00,2008-09-28,Fail,2.6834,13.356,-7.9892,No,11
U1146,sensor_341,1.2803,2008-09-28 05:31:00,2008-09-28,Pass,2.6834,13.356,-7.9892,No,11
U1147,sensor_341,2.3221,2008-09-28 06:22:00,2008-09-28,Pass,2.6834,13.356,-7.9892,No,11
U1148,sensor_341,1.8277,2008-09-28 07:38:00,2008-09-28,Pass,2.6834,13.356,-7.9892,No,11
U1149,sensor_341,1.2579,2008-09-28 07:52:00,2008-09-28,Pass,2.6834,13.356,-7.9892,No,11
U1150,sensor_341,2.3749,2008-09-28 08:40:00,2008-09-28,Pass,2.6834,13.356,-7.9892,No,11
U1151,sensor_341,2.3717,2008-09-28 08:41:00,2008-09-28,Pass,2.6834,13.356,-7.9892,No,11
U1152,sensor_341,1.1882,2008-09-28 09:50:00,2008-09-28,Fail,2.6834,13.356,-7.9892,No,11
U1153,sensor_341,1.6798,2008-09-28 17:05:00,2008-09-28,Pass,2.6834,13.356,-7.9892,No,11
U1154,sensor_341,2.3508,2008-09-28 17:06:00,2008-09-28,Pass,2.6834,13.356,-7.9892,No,11
U1155,sensor_341,1.1728,2008-09-28 17:49:00,2008-09-28,Pass,2.6834,13.356,-7.9892,No,11
U1156,sensor_341,3.4182,2008-09-28 17:55:00,2008-09-28,Pass,2.6834,13.356,-7.9892,No,11
U1157,sensor_341,2.8683,2008-09-28 18:34:00,2008-09-28,Pass,2.6834,13.356,-7.9892,No,11
U1158,sensor_341,2.0084,2008-09-28 18:43:00,2008-09-28,Pass,2.6834,13.356,-7.9892,No,11
U1159,sensor_341,1.0125,2008-09-28 19:18:00,2008-09-28,Pass,2.6834,13.356,-7.9892,No,11
U1160,sensor_341,1.7095,2008-09-28 19:29:00,2008-09-28,Pass,2.6834,13.356,-7.9892,No,11
U1161,sensor_341,1.7378,2008-09-28 20:02:00,2008-09-28,Pass,2.6834,13.356,-7.9892,No,11
U1162,sensor_341,1.3711,2008-09-28 20:42:00,2008-09-28,Pass,2.6834,13.356,-7.9892,No,11
U1163,sensor_341,1.973,2008-09-28 21:08:00,2008-09-28,Pass,2.6834,13.356,-7.9892,No,11
U1164,sensor_341,2.1402,2008-09-28 21:27:00,2008-09-28,Pass,2.6834,13.356,-7.9892,No,11
U1165,sensor_341,2.2256,2008-09-28 22:44:00,2008-09-28,Pass,2.6834,13.356,-7.9892,No,11
U1166,sensor_341,2.091,2008-09-28 23:54:00,2008-09-28,Pass,2.6834,13.356,-7.9892,No,11
U1167,sensor_341,1.8421,2008-09-29 02:06:00,2008-09-29,Pass,2.6834,13.356,-7.9892,No,11
U1168,sensor_341,2.2344,2008-09-29 03:07:00,2008-09-29,Pass,2.6834,13.356,-7.9892,No,11
U1169,sensor_341,1.8047,2008-09-29 03:50:00,2008-09-29,Pass,2.6834,13.356,-7.9892,No,11
U1170,sensor_341,1.1965,2008-09-29 04:18:00,2008-09-29,Pass,2.6834,13.356,-7.9892,No,11
U1171,sensor_341,1.5484,2008-09-29 04:47:00,2008-09-29,Pass,2.6834,13.356,-7.9892,No,11
U1172,sensor_341,1.654,2008-09-29 05:32:00,2008-09-29,Pass,2.6834,13.356,-7.9892,No,11
U1173,sensor_341,2.0957,2008-09-29 07:53:00,2008-09-29,Pass,2.6834,13.356,-7.9892,No,11
U1174,sensor_341,3.2788,2008-09-29 09:15:00,2008-09-29,Pass,2.6834,13.356,-7.9892,No,11
U1175,sensor_341,2.181,2008-09-29 11:13:00,2008-09-29,Pass,2.6834,13.356,-7.9892,No,11
U1176,sensor_341,2.0883,2008-09-29 11:53:00,2008-09-29,Pass,2.6834,13.356,-7.9892,No,11
U1177,sensor_341,1.501,2008-09-29 12:25:00,2008-09-29,Pass,2.6834,13.356,-7.9892,No,11
U1178,sensor_341,1.9135,2008-09-29 14:03:00,2008-09-29,Pass,2.6834,13.356,-7.9892,No,11
U1179,sensor_341,1.7871,2008-09-29 14:04:00,2008-09-29,Pass,2.6834,13.356,-7.9892,No,11
U1180,sensor_341,1.2549,2008-09-29 14:08:00,2008-09-29,Pass,2.6834,13.356,-7.9892,No,11
U1181,sensor_341,2.2339,2008-09-29 15:09:00,2008-09-29,Pass,2.6834,13.356,-7.9892,No,11
U1182,sensor_341,1.1633,2008-09-29 15:16:00,2008-09-29,Pass,2.6834,13.356,-7.9892,No,11
U1183,sensor_341,2.0856,2008-09-29 16:27:00,2008-09-29,Pass,2.6834,13.356,-7.9892,No,11
U1184,sensor_341,1.3171,2008-09-29 17:21:00,2008-09-29,Pass,2.6834,13.356,-7.9892,No,11
U1185,sensor_341,2.3921,2008-09-29 21:26:00,2008-09-29,Pass,2.6834,13.356,-7.9892,No,11
U1186,sensor_341,1.7336,2008-09-29 21:48:00,2008-09-29,Fail,2.6834,13.356,-7.9892,No,11
U1187,sensor_341,2.462,2008-09-29 22:13:00,2008-09-29,Pass,2.6834,13.356,-7.9892,No,11
U1188,sensor_341,2.8657,2008-09-30 01:33:00,2008-09-30,Pass,2.6834,13.356,-7.9892,No,11
U1189,sensor_341,2.8904,2008-09-30 01:36:00,2008-09-30,Pass,2.6834,13.356,-7.9892,No,11
U1190,sensor_341,1.7878,2008-09-30 02:44:00,2008-09-30,Fail,2.6834,13.356,-7.9892,No,11
U1191,sensor_341,1.5858,2008-09-30 04:01:00,2008-09-30,Pass,2.6834,13.356,-7.9892,No,11
U1192,sensor_341,1.5402,2008-09-30 04:42:00,2008-09-30,Pass,2.6834,13.356,-7.9892,No,11
U1193,sensor_341,1.4668,2008-09-30 08:44:00,2008-09-30,Pass,2.6834,13.356,-7.9892,No,11
U1194,sensor_341,1.651,2008-09-30 12:31:00,2008-09-30,Pass,2.6834,13.356,-7.9892,No,11
U1195,sensor_341,2.9841,2008-09-30 13:29:00,2008-09-30,Pass,2.6834,13.356,-7.9892,No,11
U1196,sensor_341,1.4562,2008-09-30 14:20:00,2008-09-30,Pass,2.6834,13.356,-7.9892,No,11
U1197,sensor_341,3.7237,2008-09-30 14:36:00,2008-09-30,Pass,2.6834,13.356,-7.9892,No,11
U1198,sensor_341,2.4013,2008-09-30 15:16:00,2008-09-30,Pass,2.6834,13.356,-7.9892,No,11
U1199,sensor_341,2.1036,2008-09-30 15:26:00,2008-09-30,Pass,2.6834,13.356,-7.9892,No,11
U1200,sensor_341,2.7531,2008-09-30 16:13:00,2008-09-30,Pass,2.6834,13.356,-7.9892,No,11
U1201,sensor_341,1.9033,2008-09-30 16:50:00,2008-09-30,Pass,2.6834,13.356,-7.9892,No,11
U1202,sensor_341,2.5181,2008-09-30 17:27:00,2008-09-30,Pass,2.6834,13.356,-7.9892,No,11
U1203,sensor_341,2.4255,2008-09-30 19:17:00,2008-09-30,Pass,2.6834,13.356,-7.9892,No,11
U1204,sensor_341,1.8862,2008-09-30 19:17:00,2008-09-30,Pass,2.6834,13.356,-7.9892,No,11
U1205,sensor_341,2.5929,2008-09-30 21:39:00,2008-09-30,Pass,2.6834,13.356,-7.9892,No,11
U1206,sensor_341,2.8179,2008-09-30 21:42:00,2008-09-30,Pass,2.6834,13.356,-7.9892,No,11
U1207,sensor_341,,2008-09-30 23:34:00,2008-09-30,Pass,2.6834,13.356,-7.9892,No,11
U1208,sensor_341,2.6376,2008-09-30 23:58:00,2008-09-30,Pass,2.6834,13.356,-7.9892,No,11
U1209,sensor_341,1.2251,2008-10-01 00:20:00,2008-10-01,Pass,2.6834,13.356,-7.9892,No,11
U1210,sensor_341,3.091,2008-10-01 01:11:00,2008-10-01,Pass,2.6834,13.356,-7.9892,No,11
U1211,sensor_341,1.8615,2008-10-01 02:53:00,2008-10-01,Pass,2.6834,13.356,-7.9892,No,11
U1212,sensor_341,1.8538,2008-10-01 05:56:00,2008-10-01,Fail,2.6834,13.356,-7.9892,No,11
U1213,sensor_341,1.8021,2008-10-01 07:19:00,2008-10-01,Pass,2.6834,13.356,-7.9892,No,11
U1214,sensor_341,1.6269,2008-10-01 07:28:00,2008-10-01,Pass,2.6834,13.356,-7.9892,No,11
U1215,sensor_341,1.9195,2008-10-01 08:15:00,2008-10-01,Pass,2.6834,13.356,-7.9892,No,11
U1216,sensor_341,2.5189,2008-10-01 09:15:00,2008-10-01,Pass,2.6834,13.356,-7.9892,No,11
U1217,sensor_341,1.3938,2008-10-01 09:16:00,2008-10-01,Pass,2.6834,13.356,-7.9892,No,11
U1218,sensor_341,2.2592,2008-10-01 14:22:00,2008-10-01,Pass,2.6834,13.356,-7.9892,No,11
U1219,sensor_341,2.0525,2008-10-01 15:16:00,2008-10-01,Pass,2.6834,13.356,-7.9892,No,11
U1220,sensor_341,1.6205,2008-10-01 16:43:00,2008-10-01,Pass,2.6834,13.356,-7.9892,No,11
U1221,sensor_341,1.7046,2008-10-01 19:57:00,2008-10-01,Pass,2.6834,13.356,-7.9892,No,11
U1222,sensor_341,2.616,2008-10-01 21:15:00,2008-10-01,Pass,2.6834,13.356,-7.9892,No,11
U1223,sensor_341,1.2355,2008-10-01 21:50:00,2008-10-01,Pass,2.6834,13.356,-7.9892,No,11
U1224,sensor_341,1.2139,2008-10-01 22:47:00,2008-10-01,Pass,2.6834,13.356,-7.9892,No,11
U1225,sensor_341,2.6052,2008-10-01 23:34:00,2008-10-01,Pass,2.6834,13.356,-7.9892,No,11
U1226,sensor_341,1.5198,2008-10-02 00:21:00,2008-10-02,Pass,2.6834,13.356,-7.9892,No,11
U1227,sensor_341,2.3534,2008-10-02 00:22:00,2008-10-02,Pass,2.6834,13.356,-7.9892,No,11
U1228,sensor_341,1.2497,2008-10-02 03:17:00,2008-10-02,Fail,2.6834,13.356,-7.9892,No,11
U1229,sensor_341,3.6408,2008-10-02 03:27:00,2008-10-02,Pass,2.6834,13.356,-7.9892,No,11
U1230,sensor_341,2.0883,2008-10-02 04:11:00,2008-10-02,Pass,2.6834,13.356,-7.9892,No,11
U1231,sensor_341,2.8822,2008-10-02 04:23:00,2008-10-02,Pass,2.6834,13.356,-7.9892,No,11
U1232,sensor_341,2.8486,2008-10-02 04:24:00,2008-10-02,Pass,2.6834,13.356,-7.9892,No,11
U1233,sensor_341,1.4474,2008-10-02 06:49:00,2008-10-02,Pass,2.6834,13.356,-7.9892,No,11
U1234,sensor_341,2.0334,2008-10-02 07:35:00,2008-10-02,Pass,2.6834,13.356,-7.9892,No,11
U1235,sensor_341,,2008-10-02 07:58:00,2008-10-02,Pass,2.6834,13.356,-7.9892,No,11
U1236,sensor_341,1.9746,2008-10-02 08:24:00,2008-10-02,Pass,2.6834,13.356,-7.9892,No,11
U1237,sensor_341,1.8514,2008-10-02 08:52:00,2008-10-02,Pass,2.6834,13.356,-7.9892,No,11
U1238,sensor_341,2.1601,2008-10-02 08:57:00,2008-10-02,Pass,2.6834,13.356,-7.9892,No,11
U1239,sensor_341,2.418,2008-10-02 09:10:00,2008-10-02,Fail,2.6834,13.356,-7.9892,No,11
U1240,sensor_341,1.3925,2008-10-02 09:42:00,2008-10-02,Pass,2.6834,13.356,-7.9892,No,11
U1241,sensor_341,1.3532,2008-10-02 10:03:00,2008-10-02,Pass,2.6834,13.356,-7.9892,No,11
U1242,sensor_341,2.5623,2008-10-02 14:07:00,2008-10-02,Fail,2.6834,13.356,-7.9892,No,11
U1243,sensor_341,2.6508,2008-10-02 14:10:00,2008-10-02,Fail,2.6834,13.356,-7.9892,No,11
U1244,sensor_341,2.6898,2008-10-02 14:54:00,2008-10-02,Pass,2.6834,13.356,-7.9892,No,11
U1245,sensor_341,2.0492,2008-10-02 15:10:00,2008-10-02,Pass,2.6834,13.356,-7.9892,No,11
U1246,sensor_341,2.0422,2008-10-02 15:44:00,2008-10-02,Pass,2.6834,13.356,-7.9892,No,11
U1247,sensor_341,1.3493,2008-10-02 15:58:00,2008-10-02,Pass,2.6834,13.356,-7.9892,No,11
U1248,sensor_341,2.4455,2008-10-02 16:32:00,2008-10-02,Pass,2.6834,13.356,-7.9892,No,11
U1249,sensor_341,1.7899,2008-10-02 16:58:00,2008-10-02,Pass,2.6834,13.356,-7.9892,No,11
U1250,sensor_341,1.3516,2008-10-02 17:00:00,2008-10-02,Pass,2.6834,13.356,-7.9892,No,11
U1251,sensor_341,3.0975,2008-10-02 17:19:00,2008-10-02,Pass,2.6834,13.356,-7.9892,No,11
U1252,sensor_341,2.1918,2008-10-02 19:21:00,2008-10-02,Pass,2.6834,13.356,-7.9892,No,11
U1253,sensor_341,1.9295,2008-10-02 19:25:00,2008-10-02,Pass,2.6834,13.356,-7.9892,No,11
U1254,sensor_341,2.4674,2008-10-02 20:54:00,2008-10-02,Pass,2.6834,13.356,-7.9892,No,11
U1255,sensor_341,1.9284,2008-10-02 21:32:00,2008-10-02,Fail,2.6834,13.356,-7.9892,No,11
U1256,sensor_341,2.8456,2008-10-02 21:33:00,2008-10-02,Pass,2.6834,13.356,-7.9892,No,11
U1257,sensor_341,1.7493,2008-10-02 22:23:00,2008-10-02,Pass,2.6834,13.356,-7.9892,No,11
U1258,sensor_341,2.5686,2008-10-02 22:33:00,2008-10-02,Pass,2.6834,13.356,-7.9892,No,11
U1259,sensor_341,1.5416,2008-10-02 23:32:00,2008-10-02,Pass,2.6834,13.356,-7.9892,No,11
U1260,sensor_341,1.8288,2008-10-02 23:32:00,2008-10-02,Pass,2.6834,13.356,-7.9892,No,11
U1261,sensor_341,1.8333,2008-10-03 00:24:00,2008-10-03,Pass,2.6834,13.356,-7.9892,No,11
U1262,sensor_341,1.2755,2008-10-03 00:55:00,2008-10-03,Pass,2.6834,13.356,-7.9892,No,11
U1263,sensor_341,2.8866,2008-10-03 02:41:00,2008-10-03,Pass,2.6834,13.356,-7.9892,No,11
U1264,sensor_341,2.4904,2008-10-03 03:52:00,2008-10-03,Pass,2.6834,13.356,-7.9892,No,11
U1265,sensor_341,2.1525,2008-10-03 03:56:00,2008-10-03,Pass,2.6834,13.356,-7.9892,No,11
U1266,sensor_341,1.7202,2008-10-03 04:49:00,2008-10-03,Pass,2.6834,13.356,-7.9892,No,11
U1267,sensor_341,2.212,2008-10-03 05:01:00,2008-10-03,Pass,2.6834,13.356,-7.9892,No,11
U1268,sensor_341,2.4035,2008-10-03 05:45:00,2008-10-03,Pass,2.6834,13.356,-7.9892,No,11
